,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBXO6,1082.3752612394,1.36857708840618,0.207897845008518,6.58293061359108,4.6126444423771196e-11,1.7435590529181402e-09
POU5F1P4,90.5912207841565,1.98406248413065,0.301444738994726,6.58184478769543,4.64646516535466e-11,1.7524401508088702e-09
EMX2OS,720.597363931875,1.00726752136634,0.153072698054046,6.58032120797074,4.6943301725366396e-11,1.7665669997404e-09
IRAK2,2150.0877983021,2.12348182613637,0.322820807302571,6.57789639980081,4.77150482899134e-11,1.79163672472657e-09
RELA,5954.34817135535,1.26503022430624,0.192339735695737,6.57706125949654,4.798371230249509e-11,1.7977473845429301e-09
LOC100129518,98.1483881786158,1.68250012191185,0.25631326083988,6.56423361163086,5.23011520858065e-11,1.95518756211522e-09
MMD2,163.00972279424,1.49819234229057,0.228446493064968,6.55817614965313,5.44698456135508e-11,2.0273294292833e-09
BHMT2,347.785316143181,1.0901861835597,0.166442682499099,6.54991957105475,5.756807959181189e-11,2.1332870018171e-09
DNAJB9,3076.32400644923,1.46837001698158,0.22438749928737,6.54390294310049,5.99337018126975e-11,2.21611064741852e-09
C5orf45,199.470018783663,2.49787059913271,0.382221338202767,6.53514168224592,6.35493525436808e-11,2.3446948073290204e-09
LDLR,1227.29115769173,2.07164455085527,0.318411014431077,6.50619625880969,7.70775150773542e-11,2.83151425517934e-09
FFAR3,277.667197469742,2.18915093931128,0.336653554410183,6.50268179448356,7.890058041247269e-11,2.8922260275604503e-09
ERVV-1,374.512654614613,1.14024245347528,0.17549292096096,6.49737007755968,8.173622566588319e-11,2.98971384052019e-09
MTMR9LP,39.8855214633138,2.66471523989686,0.41032630206831,6.49413704767393,8.3510701358656e-11,3.0480508031378702e-09
MND1,51.8496634099319,1.78155624300646,0.274432208590567,6.49178991109028,8.482249142833149e-11,3.0892861041237e-09
CYP1A2,250.691274399683,1.2621174172878,0.194486009764522,6.48950234937686,8.612036388794059e-11,3.12315131603873e-09
LINC01179,239.699363742591,1.15325638683638,0.177710792728,6.48951236519176,8.61146392062503e-11,3.12315131603873e-09
EIF3I,1669.62069221682,0.619802222892983,0.095712417526565,6.47567200693638,9.439088949279069e-11,3.4157828922636304e-09
NIPAL4,67.8866229276286,2.62608959295476,0.405616928958888,6.47430963913474,9.524640486819919e-11,3.43940847536825e-09
RBM5-AS1,244.023924496728,-1.11465099923123,0.172274076704835,-6.47021897055941,9.786099879862169e-11,3.5263203218900403e-09
KIAA0226L,14512.9240547555,-1.37857323043327,0.213275886534112,-6.46380260251681,1.0210404937241e-10,3.6714193346367405e-09
MRPS24,19.8724284987866,7.09208858389054,1.09768566424003,6.46094671264628,1.04049957384398e-10,3.733479654816071e-09
LINC00330,227.740703955819,1.28247894649401,0.19888115428421,6.44846894171427,1.1298571047871201e-10,4.04555586127572e-09
IL2RA,171.821393748728,2.01086002756699,0.312042387907529,6.44418869196351,1.16220420207445e-10,4.1526167826542305e-09
MED28,876.725384725944,-1.06956569234339,0.166017735272567,-6.44247851343943,1.17538008782772e-10,4.1908720274395e-09
LOC152225,23.4585521982798,4.4544706382752,0.69273518192997,6.43026477428933,1.27381862356911e-10,4.5323374589549304e-09
ZBED6,882.021286389355,-1.29586495445198,0.201599447320431,-6.42791918170427,1.29362482444184e-10,4.59318002519393e-09
TLL2,41.5990250489959,2.37421899725778,0.369446247323251,6.4264260754026,1.3063890711800501e-10,4.628817393751091e-09
POU5F1,954.982064452958,1.37181647765648,0.213492728902378,6.42558875287859,1.3136009475413e-10,4.64467401701477e-09
ABHD12B,181.943722443651,-1.57979327703506,0.246385398270314,-6.41187865890427,1.4373722532768401e-10,5.0717425951381505e-09
CFAP58-AS1,1086.30977859951,1.33322528785019,0.20836687584234,6.39845120516645,1.56960885312306e-10,5.5040085651249e-09
CD22,77.1744251122619,2.6377888588455,0.413187857567441,6.3839941337457,1.72527702362447e-10,6.037402401021531e-09
ABCF1,1503.47807776937,1.3708075418643,0.214822940638195,6.38110407478787,1.75815765507793e-10,6.139804881066381e-09
GPR12,114.748562661536,1.41219558968727,0.221393741730803,6.37866083588027,1.78643169201028e-10,6.22573278784364e-09
ODF3B,1548.10072032869,1.27492055041866,0.200013303737816,6.3741787500789,1.83945950788978e-10,6.371287095490871e-09
KCTD12,1268.92279554454,-1.08650080664429,0.170612450403185,-6.36823868408613,1.91211200558925e-10,6.60944296514474e-09
PAF1,5439.04284554942,1.024961926189,0.161166688204328,6.35963881623945,2.02228699599648e-10,6.933788867889361e-09
CD300E,383.453621414101,1.40437240693036,0.221091477590765,6.35199702057182,2.12537441325971e-10,7.27255131892013e-09
MIR8085,78.403745289361,2.49260916718074,0.39283794533399,6.34513339861182,2.22232795382352e-10,7.55858718082018e-09
SERPINB9P1,167.1320532724,1.62531652788455,0.25620089804126,6.34391424975725,2.2399953989114802e-10,7.603440382065141e-09
OTX2-AS1,164.720098045961,1.37772126077421,0.218155349149931,6.3153219306456,2.69599656059341e-10,9.133024675926431e-09
THAP9-AS1,4031.07914979066,2.02957994790354,0.321744249758392,6.30805352209905,2.82566509371178e-10,9.553224695314e-09
RBP1,159.114170155345,1.19659388628999,0.189714852075566,6.30732846268342,2.83892938984559e-10,9.57898799293425e-09
SASH3,8512.12602158971,-1.49542411487703,0.237157255693863,-6.30562244659896,2.87037969941569e-10,9.66588973382602e-09
TAF1A,171.222093420197,1.03684754113869,0.164606366753274,6.29895162374132,2.99665489907482e-10,1.00711340489303e-08
CRYM-AS1,196.707739621284,1.04541149625249,0.166071902942418,6.2949329641569,3.07532733639373e-10,1.03151097931372e-08
ABHD11,267.180607448933,1.08433228643943,0.172579263046952,6.28309721165301,3.3189337887693703e-10,1.108837485492e-08
MIR7848,41.1613424010586,-2.72839881842299,0.43558866089832,-6.2637048742182,3.75936672335625e-10,1.24861002013312e-08
LINC00700,126.377900996817,1.28956939504443,0.206141719648106,6.25574191020522,3.95630557428495e-10,1.30889704106753e-08
ALOX12,578.946837267039,1.14300271675772,0.182825564683036,6.25187576332302,4.05551958109209e-10,1.33651025884068e-08
THUMPD3,384.959800504063,1.08510167285684,0.174178364648818,6.22983041002046,4.66940365703744e-10,1.53286496841856e-08
MT1E,17.3485033776119,3.6944971360994,0.594183252914102,6.21777392408853,5.04257369268941e-10,1.65217298672442e-08
CD300LG,287.519455383479,1.0943959954429,0.176052961623593,6.21628846995915,5.09051824213032e-10,1.662349700244e-08
C6orf25,494.666256540134,1.13245428037512,0.182177754377654,6.21620506984372,5.09322321545417e-10,1.662349700244e-08
NABP1,34328.6251339158,1.49642946069026,0.240826230881129,6.21373118374673,5.17410147021819e-10,1.68227682284565e-08
ATF3,335.170263133736,2.20287774408742,0.354717872634748,6.21022484073057,5.290884415001101e-10,1.71695774935753e-08
BTN2A2,1062.86063662276,1.46574457101605,0.236205503365448,6.20537857980518,5.45653865717108e-10,1.76733538338755e-08
GTF2IRD1P1,27.2765031732518,3.12374225787199,0.505010783446062,6.1854961522928,6.1907445273505e-10,1.997515515555e-08
TM9SF2,6906.76865513236,-1.24240483237376,0.201102242544304,-6.17797602182406,6.49285725759728e-10,2.09102036766491e-08
TCP11L2,3070.41000728948,-1.01801635602896,0.164802819111414,-6.17717804536306,6.52574682084196e-10,2.09366682501568e-08
LINC00269,160.830222332294,1.12320518603214,0.181827040540841,6.17732754540353,6.519572647835851e-10,2.09366682501568e-08
ZNF667,62.2206656026923,1.50485610857888,0.243885118542534,6.17034822613187,6.81397552934221e-10,2.17790570026358e-08
SLC26A4,226.778264780045,1.08003055470783,0.175107258464501,6.16782287712407,6.9236635792251e-10,2.2088048546355e-08
EIF5A2,407.133805896061,1.21443381919541,0.197177664451845,6.15908410606008,7.31668627695419e-10,2.32980862087179e-08
NFKBID,12355.1320052542,1.71908492080454,0.279162025292816,6.15801851631279,7.36607452970641e-10,2.34114263891718e-08
OMG,281.950712648889,-1.15319387332016,0.187423704223315,-6.15287099408802,7.60927004627635e-10,2.40941289599631e-08
FEZ1,124.2000717887,1.16321921478216,0.189212861824844,6.14767518213936,7.86268401155475e-10,2.485018120002e-08
LINC01485,23.2506244042104,-4.26695643325593,0.69446418896034,-6.1442425701516,8.03459792719692e-10,2.52992942523908e-08
TRAF1,2738.79751829515,3.67084931110802,0.597425683100313,6.14444509994668,8.02435373642051e-10,2.52992942523908e-08
LOC101928150,256.392778260564,1.07110743906704,0.174349226437054,6.14345965827239,8.07431861388169e-10,2.53772843545926e-08
HNRNPH3,3600.43472069592,-1.22133232163222,0.198840763505111,-6.14226328697851,8.13538620402355e-10,2.5521954649665e-08
MT1M,20.3111855643079,3.13750294242093,0.51098256939094,6.14013692514137,8.24503797043681e-10,2.57706785330117e-08
ARHGAP31-AS1,9.60024458582094,7.17173202328845,1.16797074253833,6.14033533725531,8.234745622131e-10,2.57706785330117e-08
MIR29B2,84.3219691892851,-2.27287630534399,0.371048476217348,-6.12555084045842,9.03704085320726e-10,2.80909628865629e-08
ZNF182,337.878657774784,-1.12882020823989,0.184273972375221,-6.12577128332251,9.02453644559389e-10,2.80909628865629e-08
EGFEM1P,203.151047341604,1.18565138677659,0.193595887629305,6.12436246087447,9.10474215609249e-10,2.8233979890006e-08
LOC101927686,16.5525322901768,7.3036095363798,1.19360340542589,6.11895836018815,9.4189010601465e-10,2.91179578857571e-08
LAMB3,2874.5073458855,2.08751850561399,0.341453133913198,6.113631120295,9.73892801155717e-10,2.99980192762519e-08
HNRNPA2B1,13741.9504687267,1.09797286869796,0.179913481995568,6.10278260705892,1.04237576629827e-09,3.20492780898807e-08
OTX1,536.15216880136,-1.69590202218697,0.278186595862072,-6.09627511682056,1.0856850083223302e-09,3.32422121907352e-08
CNGB1,140.727571931364,1.38146364278081,0.226737667025601,6.09278405702582,1.10963703045039e-09,3.38718699295038e-08
LOC101060498,27.3478956010972,6.12946610205945,1.00697641403693,6.0870006651761,1.1504549270335201e-09,3.49919731570124e-08
C11orf72,2052.70067227865,1.01341379033268,0.166852314556715,6.07371730518134,1.2498267253121302e-09,3.78297947311313e-08
MBD4,1944.59146831636,-1.11649252793907,0.183825985211144,-6.07363821092352,1.2504427789397e-09,3.78297947311313e-08
MKRN2OS,138.089953057948,1.08499332413234,0.178750634836777,6.06987116506237,1.28012903852532e-09,3.85218972373258e-08
GSG1,599.646351036154,1.06070030444674,0.17484890130908,6.06638243938258,1.3082340454187402e-09,3.92285304219911e-08
DDX27,1106.47790236701,-1.00834035536165,0.16623139092191,-6.06588412555205,1.3122972141126902e-09,3.92809670510063e-08
PDE11A,207.498506339746,2.0121122343766,0.33192018431264,6.06203638547442,1.3440879697362602e-09,4.0161727152049e-08
RGS12,168.127908142719,1.2938755012093,0.21359300257075,6.05766802112683,1.38109053241309e-09,4.11225763440613e-08
ALDH3A2,278.773135090876,1.29911955243486,0.214561631987084,6.0547617036818,1.4062568024676401e-09,4.17255077823089e-08
GJB2,47.8517618108966,2.83062883815066,0.468151209384264,6.04639864515921,1.48119338904567e-09,4.38722760888013e-08
FGD5P1,179.670660422708,1.18322983806565,0.195773543122129,6.04386996933248,1.5046078854441102e-09,4.4445711591433e-08
OR6W1P,389.314584737641,1.02271083536818,0.169218114968103,6.04374322194145,1.5057909595259202e-09,4.4445711591433e-08
LOC101928381,26.2634418005547,2.50540091300126,0.414675665606287,6.04183249899214,1.5237360936992e-09,4.4897307260873e-08
KBTBD12,459.881414438918,1.02432187442033,0.169547376598229,6.04150824962415,1.52680199558431e-09,4.49096767228024e-08
ZNF114,165.264417682294,1.01696673194788,0.168442845015032,6.03745877040444,1.5656014612246501e-09,4.5971259515406e-08
UBE2S,1873.02269914823,1.48499125988955,0.246339988163167,6.02821844298352,1.65776889885702e-09,4.85097478472438e-08
IL17REL,29.431973012005,3.26698935253267,0.541991662271268,6.02774835841946,1.66259645417007e-09,4.85672754219868e-08
RNASEK-C17orf49,15.8713604033629,4.24513727154244,0.705312047210452,6.01880726173924,1.7570693013042202e-09,5.12387975631189e-08
ADORA2A-AS1,399.307350521153,1.57856749577223,0.262306421568396,6.01802840484643,1.7655421841489701e-09,5.13975676661685e-08
WDR46,206.964086236254,1.74484191536355,0.290649759589467,6.00324568590073,1.93411610036677e-09,5.62085932455903e-08
CD55,68772.9673009104,1.18591609208807,0.197767581113869,5.99651411727208,2.01598091978986e-09,5.84875695225189e-08
EDN1,1038.0628172763,4.78589949354615,0.800633043923212,5.97764422774081,2.2638747108530603e-09,6.53443564499967e-08
SASH1,142.322059084177,1.06901811557113,0.178869534568636,5.97652427591533,2.2794859934124204e-09,6.56832534468517e-08
TTC21A,156.63584976858,1.24517012005793,0.208356612829196,5.97614879196891,2.2847433899192603e-09,6.57231607012028e-08
UBXN2B,9694.76048295437,-1.00672549079844,0.168742190080179,-5.9660568013257,2.4305570257612603e-09,6.97993466010493e-08
NYAP2,257.531482257397,1.09149731532191,0.183238326614956,5.95670859631623,2.5736855141769603e-09,7.37847813287354e-08
PRMT5-AS1,36.8938168558685,2.46132814515709,0.413451084408655,5.95313022017451,2.63061818732019e-09,7.52898008013463e-08
SDC4,37.6411207291359,2.89915127221434,0.487122191808224,5.95158939783165,2.6555090432703904e-09,7.58742415528367e-08
BMP8A,249.967650948909,1.29841689079853,0.218330244896655,5.94703171524921,2.7304852254895303e-09,7.76244476499301e-08
SMAD4,977.623758352919,-1.22559564135017,0.206311582766495,-5.9405081620517,2.84139910158391e-09,8.06425176456223e-08
FAM207A,127.870378701399,-1.46248681800047,0.246438937228013,-5.93447948790387,2.947791805937e-09,8.33832042172712e-08
FFAR1,19.1047095788327,4.93442452650172,0.831973486731625,5.93098771198396,3.01117750946392e-09,8.50344504003689e-08
C9orf66,455.616340217246,1.01420750197702,0.171063333340257,5.92884215555238,3.0507816789894803e-09,8.60097452754311e-08
LRRC32,33.6928302395445,4.57087500484541,0.772108723834909,5.91998880953293,3.2196352521708404e-09,9.01710387786196e-08
LINC00311,156.776449970863,1.03356468975129,0.174625693558221,5.91874350613073,3.2441042770076e-09,9.07066520418006e-08
LOC388813,45.7649651809505,4.13072264753169,0.698311701874427,5.91529919439111,3.3127284305720903e-09,9.24730705981406e-08
MARVELD3,346.835798916848,1.17293588596893,0.199056256246903,5.89248440658934,3.80432005779649e-09,1.05329396445224e-07
INCA1,109.184557972855,1.51728310490039,0.258147246544956,5.87758779226862,4.16287950197529e-09,1.13983597275318e-07
PLCD1,310.231830594184,1.4980662073714,0.254879497632417,5.87754692427982,4.16390704163899e-09,1.13983597275318e-07
LINC01205,235.203828637507,1.01576718322799,0.172895808088756,5.8750249323948,4.22779712980751e-09,1.15360406570889e-07
KLHDC8B,600.614450951559,-2.25696396483782,0.384291073710829,-5.87305852057376,4.278273598008471e-09,1.1617737520864e-07
CECR2,187.399186455618,1.10495686589778,0.188378840400028,5.86561029652468,4.47483684007747e-09,1.2112748141913e-07
FBXO48,150.803585810025,1.25568430637922,0.214337478514627,5.85844489298465,4.67221598585985e-09,1.26068123548511e-07
ZNF266,755.522501948819,-1.08270416729879,0.184929959806234,-5.85467151149128,4.77953746400957e-09,1.28351756074637e-07
ZNF99,186.311098790185,1.29184722939961,0.220922253008086,5.84751971252225,4.989567240217681e-09,1.33358953072401e-07
NANOG,293.168351711071,1.03147799880168,0.176715073880657,5.83695536634456,5.316332998481121e-09,1.41203135602851e-07
ZNF18,584.92874668995,-1.4968233884665,0.256482516882395,-5.83596654719681,5.34796260994816e-09,1.41821283462563e-07
CCM2L,45.1290731663704,3.78096567812858,0.64875541097986,5.8280295071727,5.608566359609431e-09,1.48038239899364e-07
HPCA,16.2901853236119,7.32578035379718,1.25888873318547,5.81924371922861,5.91144859021396e-09,1.55549000733506e-07
LOC105373609,159.09667722348,1.0195777299058,0.175327402377274,5.81527882168611,6.0532902927905e-09,1.58788937943185e-07
PRX,27.9465557010074,2.94433816249774,0.506361248605639,5.81469883527922,6.0743145482782505e-09,1.59094547088547e-07
AVPR2,64.5511916900539,1.56556882061163,0.26953784237125,5.80834515420392,6.3093344044629805e-09,1.64995413732736e-07
KLF2,11420.519806103,1.41005871673247,0.243196056089159,5.79803282753701,6.70973197619543e-09,1.75156254833975e-07
RNMT,676.855162796722,-1.00436898788434,0.173369209148797,-5.79323740827774,6.9042400439214605e-09,1.79172418999136e-07
TNFAIP8L2,411.573925775972,-1.84874881787332,0.319999914043151,-5.77734160773561,7.5890106592533e-09,1.96642273143278e-07
CASP4,19860.7432980161,1.072901139313,0.185752043603903,5.77598565537643,7.65038916248347e-09,1.97930495222057e-07
ZBTB22,361.18479063883,1.0121709603086,0.175368877211827,5.77166813405551,7.849058647540781e-09,2.02453227000094e-07
PPP1R26-AS1,118.024771794809,1.33816120251586,0.231964822491489,5.76881092634188,7.983281054266221e-09,2.05602801294395e-07
ZNF92,177.052298956401,-1.03802934923986,0.179973649793891,-5.76767404799887,8.03730631549556e-09,2.06680549676652e-07
MFAP5,177.25671363947,1.1327461090435,0.19641675053425,5.7670545203627,8.066896172639971e-09,2.07127627597648e-07
C8orf49,97.4489057020603,1.7062442634415,0.29639723364544,5.7566133207659,8.5818180299703e-09,2.19377701535543e-07
ACTG1,43782.4886975762,1.48295313967325,0.257783363652039,5.7527107981839,8.782365367181741e-09,2.24141812047832e-07
TMEM53,194.678859063956,1.59890824038685,0.277973012983212,5.75202687205974,8.81797784686351e-09,2.24375892079412e-07
SMIM15,72.3071283560931,-1.40022748824166,0.243424705178202,-5.7521995855622,8.80897131467075e-09,2.24375892079412e-07
ARRDC4,1057.16451719438,-1.64157218318578,0.285724050104763,-5.745306293201,9.17547426581594e-09,2.33122977903335e-07
ZNF322,242.47498566549,-1.07835908820697,0.187751930364758,-5.74353129745178,9.27222162777505e-09,2.35228916990431e-07
PFKFB3,44809.4637288552,1.49163894479864,0.260076071233529,5.73539479323823,9.72854659207324e-09,2.4643715337413e-07
ACP6,120.468963810461,-1.24771902832766,0.217621575754341,-5.73343439869276,9.841714198478621e-09,2.48561865143719e-07
JAG1,580.819192171743,-1.08372059060598,0.189223714163083,-5.72719225705492,1.02106431519679e-08,2.5749633815037e-07
LOC101929762,151.850914826282,1.14919751921242,0.20068936627171,5.72625017738377,1.02674775805338e-08,2.585454443573e-07
RALGDS,3348.2190292991,1.43312714626981,0.250474019067785,5.72165988154631,1.05488323100941e-08,2.65236714025062e-07
FANCA,349.247199623683,1.23003969090152,0.21501518981319,5.72071067151212,1.06079405305127e-08,2.66328353082636e-07
PHLDA1,334.897289401527,1.02462612207683,0.17914389815682,5.71957031536677,1.06793773340674e-08,2.67330961819752e-07
IFIH1,3224.31346208029,1.40159988055447,0.245047449603722,5.71970809253905,1.06707216120663e-08,2.67330961819752e-07
NDUFV2-AS1,96.080068796625,1.49949444065551,0.262641532957977,5.70928148251187,1.13454118828225e-08,2.82337727969595e-07
ACTG1P17,219.195738251048,1.19262235855353,0.209087397837245,5.70394184867074,1.17068029692647e-08,2.90904626638887e-07
DGUOK,398.720107459858,-1.04790085282915,0.18379209786829,-5.70155553466779,1.18719044897666e-08,2.94145931387326e-07
KLF3-AS1,296.434317951651,1.01996073562548,0.178940088708072,5.70001246221281,1.19798670001099e-08,2.96128633235492e-07
BCL6,94339.3866341312,1.15359471538013,0.202441966510046,5.69839710247471,1.20939091380804e-08,2.98339863214391e-07
EIF1,46676.281569947,1.22169839770058,0.214651427657926,5.69154564230295,1.25894492440794e-08,3.10113399957207e-07
CGNL1,233.54689720602,1.1145019729167,0.195925628932947,5.6883929835342,1.28240436844257e-08,3.14522643659065e-07
WFDC8,149.86325507271,1.39205451697742,0.244938091650825,5.68329126594927,1.32126960919087e-08,3.2358712564484e-07
GPATCH2,145.836646756139,1.2797135554973,0.225273639384506,5.68070706805174,1.34139044726805e-08,3.28041479409702e-07
NEK5,1039.13363440533,1.00528335181314,0.177153850758363,5.67463449148697,1.38985087944471e-08,3.38915935717465e-07
VILL,342.329267700989,3.88775712020407,0.68930771042109,5.64008941352053,1.69961883383686e-08,4.09743335907374e-07
LINC00936,2249.85846394734,1.35611650197189,0.240565237561581,5.63720891562626,1.72828395221563e-08,4.16062911163172e-07
EMC1,569.22177794713,1.11384584906747,0.19778190656095,5.63168728846396,1.78455039618901e-08,4.28999848783568e-07
MASP2,64.6960758437724,-1.70400924329749,0.302749816913176,-5.62844021070432,1.81846512526088e-08,4.36534513520899e-07
IGF1,150.999638170734,1.14189623184221,0.203008906921835,5.62485779149523,1.85660859706866e-08,4.45061597591091e-07
LINC01058,10.7029906991879,4.48817467388659,0.798128452936131,5.62337385338867,1.87263523560514e-08,4.48270313380683e-07
STEAP4,28011.9736630524,1.59435612390271,0.283665700393711,5.62054602191888,1.90354873529515e-08,4.54388595435012e-07
ELL2,8983.24365876104,1.7729607273716,0.315631390163998,5.6171875885044,1.94090670586556e-08,4.6200657239762e-07
ANKK1,60.3276266325592,2.19797135934319,0.3913490990127,5.6163956040483,1.94981963343034e-08,4.63478134714002e-07
HPN,74.6043006746448,3.65484851220276,0.651176949021037,5.61268103500495,1.99215612231986e-08,4.7221890653649e-07
SLC14A1,169.484002093705,1.48320542852185,0.264427371302211,5.60912216166422,2.03355447633929e-08,4.80689228028278e-07
TMEM185B,3692.1763797616,1.33132569417039,0.237406537922517,5.6077886726308,2.0492803035399e-08,4.83732758159656e-07
ZAK,716.281951921528,1.29391327847316,0.231047255162564,5.60021056109395,2.14091594743628e-08,5.04661464720674e-07
ZNF677,228.622066533319,1.04004765057965,0.185780827383006,5.5982507195723,2.16525460617013e-08,5.09690723660465e-07
INTS6,3621.10041071422,1.18921764778801,0.212604667198438,5.59356322445184,2.22456164959822e-08,5.22202770635974e-07
MIR4530,9.64244166703232,6.73849108803498,1.20613788200478,5.58683313787856,2.31247719440276e-08,5.41342937150395e-07
LOC101928053,195.694786794271,1.26680423969022,0.226892804755121,5.5832719819275,2.36035176577944e-08,5.4986652681981e-07
TARP,696.593134609507,3.45928541021162,0.619582563182784,5.58325171780389,2.36062692088596e-08,5.4986652681981e-07
AZIN1-AS1,16.0772138619963,5.3236099188621,0.95351165396729,5.58316188031061,2.36184714854844e-08,5.4986652681981e-07
MXD1,72614.0306777251,-1.1533033817151,0.206603244614907,-5.58221330872498,2.37476864237984e-08,5.52117443814666e-07
SNORA64,20.1744810905944,3.39422152276096,0.608535909470429,5.57768484971534,2.4374071974802e-08,5.65905266150942e-07
LOC102723769,91.8943666109235,1.22445988167949,0.219840093261359,5.56977511933537,2.55068333050367e-08,5.88982278711678e-07
CDK10,180.6743562363,2.02887675809223,0.364297121758688,5.56929121014623,2.55777685150229e-08,5.89817781571967e-07
PHF12,8660.19437259602,-1.3315106591973,0.239683489828608,-5.5552873506199,2.77155439688702e-08,6.35659746269818e-07
IDI2-AS1,158.204554027701,1.74918547011966,0.315039253987628,5.55227784467884,2.81970944668496e-08,6.44961034085406e-07
LOXL1,139.835744302894,-1.2563489192202,0.226386516737749,-5.54957484802676,2.86365132636673e-08,6.54130421414485e-07
LOC100128573,189.621828908305,1.0690107561837,0.192966301922614,5.53988310670123,3.02673610752912e-08,6.89527049892406e-07
PIGU,67.8548422852151,2.10959628715492,0.380788632948481,5.54007158990047,3.02348020822749e-08,6.89527049892406e-07
HIST2H2BF,612.839780277079,1.30301338728553,0.235485160586212,5.53331421836448,3.14235795687264e-08,7.11717718878651e-07
HSPA2,180.597144495369,1.43345717827847,0.259066610330711,5.53316066647335,3.14511129601101e-08,7.11717718878651e-07
KIAA1551,63944.5484706354,-1.14255809943965,0.206585047351702,-5.53069118063755,3.18971445414239e-08,7.19891405793944e-07
SOWAHC,159.398525248774,1.06364107318558,0.192324772637024,5.53044237932366,3.19424211018851e-08,7.19955871103844e-07
LINC01215,108.619880956428,1.97556417251145,0.357620322247882,5.52419437489938,3.31000862478021e-08,7.40865516012455e-07
NRM,470.149561511002,1.48489085158039,0.269038866873361,5.51924288426083,3.40463345090684e-08,7.59309315752838e-07
LINC00092,174.465124198967,1.16313709152009,0.210850056225373,5.51641821843687,3.45978375442452e-08,7.69586499083786e-07
RNF39,188.507805176566,1.61947256985338,0.293775256840631,5.5126241306698,3.53522688562222e-08,7.85338621764139e-07
ABCC6P1,55.2924193805099,-1.83045654417083,0.332590627554821,-5.5036323712072,3.72044948778475e-08,8.2111142661486e-07
LINC01443,215.055113337784,1.12935847140987,0.205252409792776,5.50229092340535,3.7488767215433e-08,8.26310853480947e-07
KIAA0232,7568.76711301525,-1.0176465961769,0.185017710184507,-5.50026586731651,3.79219002375899e-08,8.34773658667153e-07
PRR23C,164.3761297163,1.05401374214497,0.191742718009998,5.49702097208202,3.86260778722426e-08,8.48074765391593e-07
POU5F1B,162.221615436538,1.911251197453,0.348312328582745,5.48717642361305,4.08409191879391e-08,8.92087619636683e-07
OTUD6A,258.013326100722,1.05526808908322,0.192390173756347,5.48504150955062,4.13372340896108e-08,8.98304144646447e-07
EGOT,9.24313797883149,5.7840577019632,1.05770432959571,5.46850148961198,4.53856252361328e-08,9.7876090407579e-07
MIR222,32.0778995123235,6.19205460138004,1.13247224420899,5.4677318875087,4.55830669637933e-08,9.81771335671954e-07
HCG27,1009.64441685241,-1.81891434443922,0.332812991505798,-5.46527446602857,4.62191097801508e-08,9.94208784776577e-07
ACTN1-AS1,42.5329776459701,2.2508676746795,0.41187380236113,5.46494499474366,4.63050366304145e-08,9.94796305938475e-07
CRNKL1,992.170013690656,-1.04708673702818,0.191614777081607,-5.46454064230249,4.64107043281007e-08,9.95805908794596e-07
TAGAP,61979.7381349002,1.17353427247712,0.214794961601033,5.46350931013399,4.66812775159676e-08,9.99085298866334e-07
LOC100996447,125.389134237503,1.73895747999768,0.318564824757512,5.45872408016595,4.79568345987688e-08,1.02509243930769e-06
GRTP1,395.779639381643,1.21477637894443,0.222715516206534,5.45438593428717,4.91423676844081e-08,1.04779430193439e-06
ENTPD3-AS1,277.940065855954,1.01695294265704,0.186511434716117,5.4524964874401,4.96675536142317e-08,1.05766338762954e-06
EXTL3-AS1,378.801257110372,1.23781424785233,0.227273876698147,5.44635514576244,5.14124351548321e-08,1.09071481180976e-06
FADD,306.051990854854,-2.31057811412863,0.424380125795536,-5.44459547863431,5.19232474287126e-08,1.10017647360813e-06
CA2,162.421778473048,1.52866274792133,0.280817983800751,5.44360701986226,5.22123403314797e-08,1.1049224938976e-06
GLA,4375.08271909587,1.7565321848103,0.322703003399587,5.44318511543345,5.23362085020377e-08,1.10616454632202e-06
FLG2,227.234611801672,1.04604587991819,0.192482786066012,5.43449053963428,5.49532124468839e-08,1.15715374894356e-06
NOLC1,966.507302681295,1.79961611260614,0.331143936634067,5.43454345230793,5.49369090316975e-08,1.15715374894356e-06
TNFAIP1,259.650199979366,1.00480272813639,0.185021284283507,5.4307412902655,5.61204427936549e-08,1.17940930504272e-06
SEC24A,1531.42323746146,1.29827048119373,0.239153466085226,5.42860825914634,5.67951911614414e-08,1.19150554312977e-06
SLED1,184.904853123663,1.8896885994004,0.348293231849471,5.42556795998008,5.77705434125025e-08,1.20748973250861e-06
CNOT7,1092.72187688029,-1.00673129198749,0.185552007471617,-5.42560172592844,5.7759622422646e-08,1.20748973250861e-06
AARD,126.086479675822,1.37760578368179,0.254130395064438,5.42086192929608,5.93123580597575e-08,1.23515256563215e-06
CD69,4943.87198007745,4.8565934126038,0.896063597673545,5.41992044450082,5.96255631268649e-08,1.24015325660435e-06
LOC100129917,78.3205537484374,1.41360664617714,0.261125869652344,5.41350670486679,6.18022791136128e-08,1.28385346525855e-06
LDHAL6A,163.031112156727,-1.57800407398883,0.29192331099736,-5.40554321817452,6.46122683739792e-08,1.33568747727549e-06
HSPBAP1,1238.91001811186,-1.30506491790534,0.241741707693048,-5.39859228413516,6.71658169502571e-08,1.38510114857809e-06
