,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PPP2R3A,44.0770517142697,-0.672420896686601,0.34526968259828,-1.94752372008567,0.0514719788295331,0.267363852415474
EHD4-AS1,21.2631543463037,0.844929010208527,0.43568214049964,1.93932441031336,0.0524618483460513,0.270807734297218
LINC00368,29.4185374860213,0.771417767401788,0.398368871717085,1.936440877212,0.0528137270847883,0.271825258604196
LOC100129617,34.962357539859,0.788880828502961,0.408950981391321,1.92903517634083,0.0537264954388927,0.27401615132702
PMAIP1,6099.06545365809,-0.743807691810436,0.385745260168332,-1.92823546681002,0.0538258445670268,0.274335208485328
BAG2,18.860649927848,-1.1368697101857,0.590403694407357,-1.92558027829904,0.0541568032037699,0.275465185317216
S1PR2,541.668243557859,0.259293454229282,0.134772038226456,1.92394103139996,0.0543619753508131,0.275809105919439
THBD,10595.3356710505,0.740700693473961,0.385562624581885,1.92109049542133,0.0547202996529096,0.277094678683817
SLC12A3,28.992881096381,0.744418369658559,0.387604638515586,1.92056104516568,0.0547870702001405,0.277150886135442
MRPL18,145.844720437188,0.604022973554896,0.314486881088344,1.92066190953516,0.0547743446580368,0.277150886135442
SNN,11593.2680818443,-0.544609339076334,0.283855231889634,-1.91861652663878,0.0550328824907254,0.277640519818738
BBS10,265.670973410431,-0.590811616081592,0.307970081507146,-1.91840588277366,0.0550595657105125,0.277681198322919
CNGB1,140.727571931364,0.449422006634386,0.234385605876394,1.9174471271559,0.0551811519648119,0.278012337584878
LSMEM2,38.8161170505122,1.20565409694518,0.628905962775928,1.91706577502231,0.0552295759715333,0.278162332476689
PRR23C,164.3761297163,0.379163747968107,0.198114399845182,1.9138626382757,0.0556377093654618,0.279086834768628
ERCC8,35.2633301666904,-0.699357080187189,0.36620178952884,-1.90975877285305,0.0561642797561158,0.280342816822216
C7orf61,182.576135691615,0.785814766444546,0.414163192418631,1.89735539234074,0.0577810487968705,0.286085252559007
CLP1,125.124937753446,-0.595743436922568,0.314524871906019,-1.89410596787582,0.0582109457579873,0.28678374425668
MTF1,6986.40118085029,-0.358250919093827,0.18947505995264,-1.89075501115225,0.0586570552632676,0.28774758721747
LINC00239,19.3906690166625,-1.24419840319765,0.658400444163986,-1.88972898518848,0.0587942154769675,0.287777361461875
KLF10,2623.03734685887,0.436620597687661,0.231177484412675,1.88868132550595,0.0589345423890852,0.288051347685874
LINC00202-2,27.6517709289416,-0.71931727472576,0.38225974898579,-1.88174997925952,0.0598699702865265,0.2906383030218
TMEM184A,55.1563410662535,0.629099121904071,0.334401960317624,1.88126625007382,0.0599357096243669,0.290768131954516
NDUFV2-AS1,96.080068796625,0.528409341453925,0.281475967052907,1.87728049036102,0.0604796607168532,0.292076807082394
ZSWIM3,129.63720305471,-0.569876361907132,0.30359824705862,-1.8770739535828,0.0605079586845665,0.292118869492697
SLC19A3,70.3888017090954,0.558121491314435,0.297559998135408,1.87566035358172,0.0607019332280868,0.292298330716971
LOC100129518,98.1483881786158,0.537813073050572,0.287236284390566,1.87237164062214,0.061155205673834,0.293627682618766
SERPINB9P1,167.1320532724,0.493114352779288,0.263514036282117,1.87130203664507,0.0613032284175235,0.29405437291429
OTX2-AS1,164.720098045961,0.423901282425908,0.228199370459335,1.85759181356482,0.0632270019469572,0.300096842786433
ANKS3,21.1581717276447,0.920190524217093,0.495574206975252,1.85681682231506,0.0633372195375267,0.300295049670594
RELA,5954.34817135535,0.360804800232585,0.194853976396753,1.85166762775182,0.0640735653132502,0.302095820270787
NYAP2,257.531482257397,0.350482277967739,0.189804142015142,1.84654704711227,0.0648128147785652,0.304061351154776
ZNF627,49.5731384385781,-0.705058003047776,0.381890671910109,-1.84622996817721,0.0648588213455222,0.304163397083576
GPX8,181.258892592821,0.312159465746106,0.169433354644595,1.84237316436834,0.0654205843679734,0.305894648932211
RAMP3,37.9741963154991,0.716141227728837,0.390029827790638,1.83611912910735,0.0663400397444461,0.30887574546017
LOC101926955,280.479901214069,0.463770670151401,0.253227560994355,1.83143836449042,0.0670351394617748,0.310665944590426
CD83,7401.72560978144,0.320542155386002,0.175185821232116,1.82972659049441,0.0672908326819694,0.311331144020557
PPRC1,178.609684129695,0.645555229395805,0.353392869816218,1.82673529811602,0.0677395782818113,0.312272127022149
SSTR5-AS1,44.571816171777,0.701231482766428,0.384054539059189,1.8258643277182,0.0678707006778223,0.312586707599865
IRAK2,2150.0877983021,0.595463145489171,0.3278348191704,1.81635113376918,0.0693165260792923,0.316508681390228
LOC101927709,8.54961359836581,1.68744154285746,0.931062455642207,1.8123827597511,0.069927074842786,0.318419073932967
TMEM92,188.129260393574,0.745052651038334,0.412924069168971,1.80433330645459,0.0711790714513496,0.322146873415605
LOC102467655,27.5279518122642,0.883821898746633,0.490528759120421,1.80177386608572,0.071580991044649,0.32342528544388
LOC101929337,42.2999672750978,0.764686482815192,0.424699948777286,1.80053349433342,0.0717764397396381,0.324057878233785
GOLGA6L3,8.75821123047932,-1.33843058683284,0.745690187610993,-1.7948882915046,0.0726714997709979,0.326627509368563
ACAT2,177.872359251668,0.604058567136779,0.33666663710807,1.79423352526279,0.0727759032030823,0.326998205624455
EPC1,2472.50129190372,-0.35302348066678,0.196776247563931,-1.79403502728187,0.0728075782332538,0.327013874276125
LOC400706,86.7261118476851,0.597698861044184,0.333702451380812,1.79111318652588,0.0732751335016111,0.328223878057824
SLC7A14,446.588946248024,0.33546726723771,0.187314420372655,1.79093134725191,0.0733043125653543,0.328223878057824
SMIM13,69.1051203655262,-0.473439728784549,0.264361726604597,-1.79087848632744,0.07331279674181,0.328223878057824
RGPD4,1095.64857661806,-0.46112147717012,0.257774023927022,-1.78885936660812,0.0736374671527622,0.329319274528026
C6orf25,494.666256540134,0.330719140455058,0.184869594459746,1.78893203840002,0.0736257613107674,0.329319274528026
PAPL,121.69194584216,0.488617698501625,0.273647884970998,1.78557089360808,0.0741687631383766,0.330899054920859
RPS16P5,174.870449273456,0.669840866261003,0.37509512995426,1.78578929121977,0.0741333812782215,0.330899054920859
NR1D1,299.252282547718,-0.563747120398425,0.316621549028542,-1.7805077453765,0.0749929028896713,0.333344012159066
RBKS,45.0208648479081,-0.592396321141844,0.334270175063248,-1.77220812784077,0.0763600149202869,0.336214024950174
LOC100506801,414.237563562101,0.318145927784369,0.179877294102375,1.76868308683418,0.07694677632783,0.337596448766965
RPLP0P2,380.498609937744,0.344397943735294,0.194774785996597,1.76818545569503,0.0770299048526198,0.337767412839494
TXNL4A,137.965036502659,-0.398492183997531,0.225709256096201,-1.76551104234594,0.0774779160555629,0.339176739196023
REL,11690.2913834314,-0.462959550854925,0.262531927150611,-1.76344094937197,0.077826148449282,0.340058995553514
GRIP1,51.5450334735213,0.936952596354136,0.533847187479432,1.75509512521359,0.0792430380214583,0.343621028770693
BCDIN3D-AS1,72.9401550326854,0.453552816837005,0.25883573447671,1.75228052553855,0.0797255830100735,0.345022524500646
CLCF1,122.608864713402,-1.13903838748913,0.650147856883978,-1.75196822604062,0.0797792716481824,0.345154707887828
SEMA3B,256.072084163799,0.691250213534125,0.39461145468307,1.751723639369,0.0798213400243183,0.345236555621421
LOC101927131,488.444959508284,0.43873849241058,0.250766871798191,1.74958713351763,0.0801895814948369,0.345658198016948
MYOZ3,92.333731919857,0.498555337920023,0.285094520955376,1.74873700220306,0.080336490820588,0.345658198016948
CCL16,29.1432918644691,0.797824758423491,0.456389871504996,1.7481210873339,0.0804430622407409,0.345719708125697
HLA-F-AS1,222.874203720438,0.431615209321401,0.247259083906748,1.74559899883873,0.0808806563507298,0.346302965305321
LOC152225,23.4585521982798,1.38815055490217,0.796815538985845,1.74212284648584,0.0814869506627477,0.347502114736505
WDR46,206.964086236254,0.527855864514945,0.303050407467808,1.74180879321542,0.0815419075395454,0.347537715672261
GTF3C6,103.477197340381,-0.657723220940871,0.377933412634679,-1.74031508978182,0.0818037058330567,0.347917149633399
PUS10,271.47416071979,-0.569600626901032,0.327478551690863,-1.73935246739069,0.0819727836653062,0.348138186882498
LOC101929380,67.8049690152195,0.550442228633776,0.316964597071108,1.73660476192011,0.0824569584265646,0.349316404779967
SEC14L3,282.722953301261,0.405255615235415,0.233419435289751,1.73616911861842,0.082533935886682,0.349323933643569
C5orf45,199.470018783663,0.69669923135692,0.401301916684851,1.73609744282395,0.0825466064614724,0.349323933643569
LDLR,1227.29115769173,0.559266478699631,0.322988814197781,1.73153513098806,0.083356364661356,0.351454188915692
LOC101927438,14.4373014567237,1.04957469646897,0.606249089850394,1.7312598303908,0.0834054324908969,0.351462338156752
MIR4257,193.745234134894,0.681207027619108,0.395845261492939,1.72089221189594,0.0852703850945473,0.355305183826484
SFR1,167.53968411649,0.425588094843165,0.247391591088374,1.72030137714396,0.0853776732634865,0.355355077136024
SLC2A6,159.67306630482,0.465369660481074,0.270463466867743,1.72063778472766,0.0853165725014123,0.355355077136024
ALDH7A1,20.4685291420629,0.947477792665246,0.553127579521196,1.71294621303355,0.0867224353032005,0.358550506702697
LOC101928565,56.7276768081922,0.528560409138731,0.308772551320477,1.71181151588223,0.0869314091544648,0.358572057071144
PRMT5-AS1,36.8938168558685,0.757975400545619,0.442764519512557,1.71191540230026,0.0869122598084408,0.358572057071144
SNORA63,32.1426983628654,0.782320344117241,0.456979247129734,1.71193845022714,0.086908011853944,0.358572057071144
IL12B,16.9160176792693,-1.11532163439062,0.651838890018896,-1.71103880340476,0.087073949869653,0.358572057071144
ZNF433,27.3021373567506,-0.682091616177246,0.39882574703553,-1.71024970490804,0.0872197079065911,0.358815863175446
LOC101927419,287.376290850385,0.335563906041854,0.196722873028478,1.70576964882613,0.0880509761729066,0.360149261565155
IRF1,54022.4811447505,0.566706036438895,0.332223142121219,1.70579939982664,0.0880454349180272,0.360149261565155
ST8SIA1,206.044758691971,0.337044533817968,0.197926204292299,1.70287979311834,0.0885905662768997,0.361418044341056
LAMB3,2874.5073458855,0.586092001569206,0.345821503437108,1.69478183324073,0.090116814981575,0.365392077710774
CNTNAP2,784.303109405018,0.311329823813779,0.184159752671331,1.69054214776997,0.0909242819120063,0.367367601233744
LINC01268,100.364001662235,0.639837751120951,0.378569755167048,1.69014492676156,0.0910002315790098,0.367487162461631
IAH1,110.365486332853,0.59725792208353,0.355489975437053,1.68009778995663,0.0929382908324876,0.371479156039905
EID3,56.1425848541568,-0.572201811364159,0.340665937583173,-1.67965666137213,0.0930241365174242,0.371623077386645
ZNF730,22.8419188731912,-0.785676160896632,0.467904179850185,-1.67913900907701,0.0931249552215404,0.371926207075209
LOC102723582,15.3107902951298,-1.0635009218825,0.633541418128393,-1.67866044973712,0.0932182381139105,0.372099460651164
TAF9B,227.456929290209,-0.294951619388247,0.175943800543857,-1.67639677258606,0.0936605006779899,0.37286680368683
LINC01058,10.7029906991879,1.82181846331078,1.08745804955192,1.67529999346775,0.093875386736209,0.373405196200603
SAMSN1,31783.748931842,0.61863862451568,0.369301392141121,1.67515919972292,0.0939030003130142,0.373405196200603
LOC101928150,256.392778260564,0.302375332344812,0.180564683323641,1.67460949051061,0.0940108759785439,0.373663164570369
LOC101928227,15.0211005848234,-0.953820690444425,0.570291809033639,-1.67251339636225,0.0944231284626251,0.374480225153869
ZNF491,99.0232453722821,0.380720534866481,0.228077875253511,1.66925675909295,0.0950665058040164,0.375855461573515
KIAA0232,7568.76711301525,-0.311557882738971,0.187075924680889,-1.66540875460283,0.0958312339937685,0.37739041517105
NRM,470.149561511002,0.459447375357713,0.275877339699365,1.66540454485458,0.0958320733012451,0.37739041517105
ZNF705A,19.2606662435265,1.86359398606711,1.12112370149904,1.66225545278842,0.0964615656524654,0.37895978097345
KBTBD4,69.0426854701318,-0.520909045593034,0.314758226323222,-1.65494974246715,0.0979346929156442,0.382229802525779
DUXAP8,44.370564304777,0.589459151572685,0.357549887893099,1.6486067302276,0.0992282290350518,0.385161525143084
LOC101929524,90.312535226531,0.581953427554627,0.353120937395953,1.6480286664568,0.0993467888080178,0.385521379519638
ADCY2,30.2489616241953,0.713551760084139,0.433053786932901,1.64772086427846,0.0994099645457925,0.385596981611241
ZNF439,73.9955792849169,-0.465819499415259,0.283160889710608,-1.64507005148673,0.0999553657793408,0.386656558190226
FARP1,41.7897307190821,0.669268316293525,0.407833427674621,1.64103349769427,0.100790461888905,0.38809402482552
PRND,311.350549276724,0.34791892578739,0.212911406136661,1.63410186471678,0.102237463387051,0.391241285986938
CRB2,26.688654156117,0.630516617773194,0.387264481634457,1.62812921833701,0.103497489278435,0.393611585941237
KCNJ2-AS1,778.629589057591,0.396914069014976,0.244444519332075,1.6237388757969,0.104431550267709,0.393976147012989
KIAA1755,26.8718651513173,0.729413397207552,0.450085093976965,1.62061220637732,0.105100832740672,0.395668362265989
COL6A4P2,129.098321385473,0.399155501421799,0.246396787401852,1.61997039665461,0.105238636219268,0.395875242033981
LAMA2,15.7851472922204,1.39131745894715,0.858890295933258,1.61990124412264,0.105253492567876,0.395875242033981
GNGT2,169.486609813542,0.51232401833211,0.316768718785837,1.61734409980831,0.105804024975709,0.397274842567918
MDC1,282.940311335483,0.393286003695463,0.243170452101073,1.61732644857688,0.105807833064764,0.397274842567918
SOD2,183589.552060456,0.247967359256178,0.153447464078863,1.61597560927262,0.106099586743558,0.398053619397905
LINC01127,235.393280518458,-0.547969769840358,0.340177796262396,-1.6108334402216,0.107216030390547,0.400629581862747
ZNF449,38.8051415147916,-0.743934057738956,0.46408755868918,-1.60300366560182,0.108933844809925,0.404816951819189
CNOT11,3655.41851927544,0.283109552830749,0.17704829255776,1.59905271460546,0.109808890077053,0.406210071607715
CEP19,2260.65145959415,-0.425298888907328,0.26698371651178,-1.59297688437326,0.11116537678029,0.408931737524534
MECOM,21.5254846923157,0.740957004617495,0.466477361112084,1.58840935571032,0.11219380327712,0.411193459884906
RBP1,159.114170155345,0.313579349606708,0.197582359921149,1.58708170978346,0.112494139771443,0.411586139943946
MAP3K8,4927.20588171014,-0.857944467796317,0.544593256143101,-1.575385772994,0.115167426299206,0.417373469842055
LINC00628,15.8645986684346,1.16561952495702,0.740368811759156,1.57437685980781,0.115400350272852,0.417684512245218
CDK4,43.7527680431461,0.780779336468858,0.495997672896421,1.5741592735898,0.115450632106611,0.417684512245218
CCNT2,1210.89811279666,-0.202365980311353,0.128571853598274,-1.57395242152805,0.115498449363857,0.417684512245218
PAICS,343.636086298515,0.285519132818489,0.181707012155505,1.57131598517586,0.116109269978427,0.418267406900315
TNF,1400.33464019783,0.682913179874971,0.434599350531334,1.57136263328524,0.116098440331775,0.418267406900315
RPS6KA4,253.880913772705,0.429362413889685,0.273568204095871,1.56948946354605,0.116533932667576,0.419168002380983
PBOV1,80.299133713929,0.393721848873575,0.251472813821005,1.56566367111882,0.117427375440376,0.420960204313059
ZNF675,53.5904948682783,-0.70895881532627,0.453808694336337,-1.56224158808388,0.11823108676704,0.422328019804599
LOC644285,272.154542701325,-0.405909141921508,0.261032396017283,-1.55501442776717,0.119942633218734,0.425905247842901
VCPIP1,2919.32954874421,-0.480108152045117,0.308721996803418,-1.55514721016407,0.119911013461744,0.425905247842901
C15orf48,139.736912079477,-0.81256891941488,0.523788938314091,-1.55132890364252,0.120822883573926,0.427379426645627
SNORD56B,11.0100156907504,1.11890473376545,0.721761737841675,1.55024113235952,0.121083650712075,0.427437642406387
IGSF3,21.4552746775524,1.90568061281833,1.23057834150248,1.54860568283005,0.121476539010118,0.428269415190989
INHBC,19.469041079691,1.47868790251948,0.955192551808027,1.54805216992172,0.121609736445792,0.428435152283511
LINC01348,27.6774877974602,1.23695822351506,0.799954270801387,1.5462861674279,0.122035471154816,0.428945082717395
LINC00536,277.007334460487,0.298128334538573,0.192795292255041,1.54634654742602,0.122020895984728,0.428945082717395
SPATC1,43.7250503131051,0.766224779746654,0.496318868504503,1.54381553547506,0.122633026663844,0.430109672304306
IL12A-AS1,13.2301750840357,0.969507592738113,0.628156144847151,1.5434181464133,0.122729353599548,0.430114803441792
LINC01465,70.0055228297033,0.729935626400728,0.473773675097613,1.54068422279971,0.123393658496319,0.43166071526052
PPEF2,225.691741870083,0.266363651411475,0.173379095916628,1.53630776538112,0.124462915870766,0.433874582604192
MIR590,15.2857650539627,-0.907634748763879,0.592119414990169,-1.53285760572291,0.12531094339805,0.435608880861334
CEBPE,105.946176068555,-0.901270609479227,0.590995402510835,-1.5250044342988,0.127257991644394,0.438493167604634
NSUN6,135.388768942451,0.324109410669647,0.214092308614867,1.51387694759596,0.1300570518484,0.443830849934827
RNF39,188.507805176566,0.45331902413765,0.30014766251414,1.51032002162034,0.130961785300961,0.4451534159898
GADD45G,105.022361378617,-0.600529350174292,0.39787008544187,-1.50936039714408,0.131206707842822,0.44561276111592
TBC1D24,562.418633411194,0.217961028476441,0.144794786927121,1.50530991551614,0.132244417129323,0.447506465316451
AARD,126.086479675822,0.395587775204029,0.263821570825388,1.49945197417482,0.133756418868555,0.450874682314979
LOC101927472,101.701574604373,-0.422983231836542,0.283219566897467,-1.49348167031719,0.135311148774478,0.45417401793243
EPHA3,23.8037546417837,0.65567695187295,0.439490224477642,1.49190338113267,0.135724476181268,0.454640411790489
KRT42P,213.656075368616,0.412626862099045,0.277893639607954,1.48483737404415,0.137586908882717,0.458106086488248
PI3,36508.2546738642,1.03974669259339,0.70216441824026,1.48077382673302,0.138666853286585,0.46056416776205
HOXA2,44.1868390703292,-0.654970713093735,0.442527641165734,-1.48006734984592,0.138855273868113,0.46098590810222
INPP5E,36.3478148517638,0.607978934981871,0.411094047698093,1.47892906352264,0.139159274696078,0.461173836342804
ARMC12,10.6120546290951,1.08405418214842,0.734011341311704,1.47689023470833,0.139705063010656,0.461616124916867
BTN2A2,1062.86063662276,-0.359040591607488,0.243387046822884,-1.47518364799737,0.140163176452698,0.462138724395111
PINLYP,8.70673963965555,-2.32954661540144,1.58058364792649,-1.47385215484007,0.140521402240377,0.463107804379077
LINC01502,455.486675341042,0.28639077067436,0.194340734814713,1.47365281369039,0.140575093656169,0.463107804379077
LOC101929762,151.850914826282,0.307463044731778,0.208890386038892,1.4718870052475,0.141051393272323,0.463939000412472
FAM138E,14.2357284669035,0.827242414830237,0.563820961858798,1.46720762580907,0.142319583100427,0.465377176109021
SNORD2,16.9088474859755,0.717879727380149,0.48922216865447,1.4673900190471,0.142269988064999,0.465377176109021
ZNF322,242.47498566549,-0.278231708292625,0.189899362775798,-1.46515345931474,0.142879054049609,0.466146430330741
C5orf56,1351.15900032651,0.586582213662362,0.400590969464724,1.46429215427937,0.143114139943765,0.466811279304761
LINC01099,121.390848585096,0.32424826106459,0.222025467415719,1.4604102170742,0.144177366468141,0.468005433980446
LRRC75B,26.2210820138646,-0.601942342692194,0.413171551751231,-1.45688235344582,0.145148857950891,0.469851295554946
VLDLR,58.1009880711429,-0.827790577732507,0.570730833132998,-1.4504045158878,0.146945748539572,0.472183138972342
KCNE5,27.1013306146023,-0.573002744129873,0.395777084123617,-1.44779161582509,0.147675338279896,0.472795689087182
CFLAR-AS1,321.601110046923,-0.573175353828202,0.396098995515427,-1.44705076336372,0.147882706513743,0.47315485995268
CDC42BPG,235.563202726365,0.620150348529735,0.429123995295776,1.44515421027037,0.148414574847559,0.473738560509769
BCRP3,22.0916744587851,0.755475173835488,0.523146827285674,1.44409778370489,0.148711471435553,0.474077420589653
MYCNOS,47.3849884628042,0.452826875045459,0.313824316650443,1.44293112744939,0.14903987352892,0.474379308848826
SRRM4,20.0622093028269,0.706477005175383,0.489878248020778,1.44214814197143,0.149260586376684,0.474459988329236
SIRT6,390.901619025926,-0.284681266648024,0.197546709075119,-1.44108331635011,0.149561146277688,0.474958555033893
LGSN,90.672549975999,0.476019465989455,0.331851619344863,1.43443466368857,0.151448261608359,0.478201974458069
MIR197,12.804725571485,-0.928165947115702,0.647971279622916,-1.43241834368931,0.15202413187377,0.479006101549448
GCNT1,121.484621904205,-0.54199802607119,0.380318664484492,-1.42511550624487,0.15412381504424,0.481956060757969
DUSP2,3492.6903351267,0.483118277982712,0.339429474322759,1.42332447394748,0.154642115409423,0.482822475891145
RHOF,69.7713119468163,-0.722261359313205,0.507850136151606,-1.4221938873274,0.154969972813004,0.482981651945732
LINC01158,35.0482597781413,0.56414859583553,0.396661681491227,1.42224122510308,0.154956234810808,0.482981651945732
SLC6A4,442.367783479573,0.253892561680862,0.178820454803344,1.41981834214704,0.155660573609098,0.48327502822018
BTG3,64.7590821831204,0.612190170493947,0.431394627067997,1.41909549188116,0.155871178073801,0.48327502822018
ASPHD2,133.084374063609,-0.400838194992026,0.282367652547991,-1.41956131084774,0.155735435646108,0.48327502822018
MIR4313,13.4598901977095,0.867636548724214,0.612066911794845,1.41755179377354,0.156321662702177,0.483688046506474
LOC283335,146.965114434903,0.396540828569021,0.279884012478447,1.41680414346481,0.156540197954729,0.483880465099637
CYP3A43,56.3018902066708,0.422325836064832,0.298146436344906,1.41650472580618,0.15662778150586,0.483880465099637
TNFRSF12A,145.137370317581,0.6240836009464,0.442518239023756,1.41030029027322,0.158451032863621,0.486605914116972
COL27A1,10.4001323410868,0.976870663929935,0.692937595846344,1.40975272489985,0.158612710287843,0.486605914116972
MKNK1-AS1,109.155413078574,-0.494747691825811,0.351215008959145,-1.40867468418288,0.158931383952436,0.487203514588587
LIPM,23.6662271190108,1.07523245147619,0.765862696955189,1.40394937075661,0.160333926493161,0.488969293618101
SNHG10,21.8995208926257,0.653796410912507,0.46630516816906,1.40207841461339,0.160891832043139,0.49010186636834
CYP27C1,162.060310592927,0.308180686055746,0.22084844375662,1.39543969979416,0.162883286684478,0.493013690750076
PLEKHA4,13.0145478936005,-1.4875034850575,1.06647492622658,-1.39478523918102,0.163080611398829,0.493410662972355
LOC101927623,51.0842912330119,0.417869138945212,0.300636357543556,1.38994878184243,0.164544430896698,0.496228735685026
BMP8A,249.967650948909,0.314016349340627,0.22695993472798,1.38357613521958,0.166488279874777,0.498962965790303
HOXA4,23.4090294691899,-0.846752264285307,0.612768802531405,-1.38184623758144,0.167018918463478,0.500183182736435
CAHM,72.6408598782675,0.573496364597815,0.415696981067688,1.37960194737241,0.167709237534687,0.501011189774596
ZNF501,270.294746818415,0.245119808115142,0.177859693236799,1.37816389792596,0.168152690876214,0.501433868300669
HDGF,3954.01336820456,-0.348954110740326,0.253615256495791,-1.37591923909403,0.168846638102969,0.502195834469402
LIPN,1827.81024238893,-0.555118710189879,0.403977166090663,-1.37413387880764,0.169400123440704,0.502439148940178
BMF,539.789302563766,-0.54141797187288,0.394196006109764,-1.3734740166853,0.169605033454911,0.50268211663767
TEX30,46.1016470333711,-0.636246198340494,0.464824881977571,-1.36878687654073,0.171065904291418,0.504763203442428
CROCCP2,60.7010560523026,-0.406282852758635,0.297627216375221,-1.36507291808431,0.172230132926158,0.505939765080934
PLAGL2,2042.92479677458,-0.431926792423625,0.316428936584438,-1.36500408934114,0.172251764738519,0.505939765080934
PPAP2B,35.7019418390069,-0.582823045757568,0.427678072177377,-1.36276111326055,0.172957810337386,0.507141137546487
CDCA4,61.9365038185123,0.514988197062682,0.378605092044066,1.36022522645507,0.173758661992096,0.507991163749879
TFEC,129.236326856466,0.556359432322551,0.410677940465684,1.35473415419312,0.175502272032126,0.510685928354165
ZNF773,127.362616043455,0.288841752785769,0.213668196325155,1.3518237985508,0.176431689037255,0.512091432193962
ARRDC4,1057.16451719438,0.387711336765442,0.287232054662705,1.34981918094319,0.177073990678175,0.513156708702609
LOC100133985,25.4635571448185,0.62761406835975,0.464910623418565,1.34996714797524,0.177026520942565,0.513156708702609
HIST1H2BG,23.5779451386216,0.824988539537404,0.612791434869282,1.34627948857246,0.178212398219168,0.514900171070973
LOC102723824,28.2319291656095,0.5212406450781,0.38739810666498,1.34549094616218,0.178466743152295,0.515190580842077
NPHS1,328.201817602881,0.475050702405438,0.353702914176735,1.34307828226733,0.179246627040787,0.516292569550766
ADRA2B,58.7899543695162,1.53062393258693,1.13933306761379,1.34343852214582,0.179130020283748,0.516292569550766
ANKRD33B,1087.52599556063,-0.540992671706116,0.402876207733064,-1.34282606250247,0.179328302139909,0.516378252522197
EHD1,35776.096325105,0.377249630536779,0.2811667813819,1.34172902176652,0.179683873436109,0.516754846068274
MRPL24,98.5439553454036,-0.746921105712592,0.556977307305104,-1.34102609911797,0.179911979026896,0.517160243490381
ANKRD65,79.3726368432394,-0.306598927670669,0.228957456404257,-1.33910872563733,0.180535280298571,0.518652019859872
TRAF5,197.170763469206,0.40777492393133,0.304766733215737,1.3379902708826,0.180899608326463,0.519598586088702
APTR,75.9939099866544,-0.444946498112622,0.333676355905042,-1.33346726622502,0.182378510687188,0.522036608421889
DNAH14,43.6958080059457,-0.745367676627088,0.559473601676207,-1.33226603434717,0.182772784180681,0.522637890209427
LOC728024,14.5000736327012,-0.728764199472799,0.54715948786455,-1.33190452808744,0.182891562917844,0.522637890209427
PATL2,342.654917798937,-0.291276187695566,0.218752841162538,-1.33153099245528,0.183014354192029,0.522752933167157
NAA15,136.535283151796,-0.313298207767094,0.235402631355865,-1.33090359254936,0.183220735004384,0.523025219918406
C20orf195,9.12713599375874,0.996402096116395,0.749196449245619,1.32996104976164,0.183531104935334,0.523527040531874
DRC7,492.019621689957,0.629538220820855,0.474443288974295,1.32689877894967,0.184542168350886,0.524530840224648
VSNL1,9.50184884043986,0.923686092132293,0.696603796367068,1.32598486679158,0.184844710068905,0.524864653704794
TMEM38A,263.914535595582,0.303421324979836,0.229868130875567,1.31997995469883,0.186841710682043,0.528175052961008
CYP1A2,250.691274399683,0.26516708954719,0.201173279873406,1.31810292954439,0.18746919396557,0.529293466415854
PTGER4P2-CDK2AP2P2,73.3612711257829,-0.349013600380227,0.266235226955829,-1.31092194061206,0.189884137361542,0.532382429116877
SNORD5,22.0010271856479,-0.640028369838177,0.489389373799826,-1.30781010807146,0.190937724892601,0.533931050313775
ACKR2,163.790249024229,0.357469846350841,0.273192403169138,1.30849116667979,0.190706768716039,0.533931050313775
CXorf65,413.16381106781,-0.225558875170894,0.172432295803538,-1.30810109625801,0.190839021690218,0.533931050313775
TNFRSF9,2034.07440609599,-0.330580657704063,0.252815048502415,-1.30759881447842,0.191009419230288,0.533949777284504
MIR8085,78.403745289361,0.53869240163052,0.412099651154804,1.30718965697004,0.191148307389113,0.53401924093178
LOC102723769,91.8943666109235,0.307342534921984,0.235198144425329,1.3067387741214,0.191301445235051,0.534154908791508
OSCP1,28.7055644571161,0.611864097990693,0.468364820812102,1.3063835514584,0.191422156617537,0.534383867771869
TRIM16,99.0940827291251,0.334122443075978,0.256130050733739,1.30450309176457,0.192062106050393,0.534720943932344
IPO5P1,670.819091186195,0.284277953628585,0.21805372470189,1.3037060202353,0.192333836000416,0.535026020569707
SDR39U1,22.5055936506838,-0.735910648063968,0.565785665982889,-1.30068803843861,0.193365258264345,0.536000490540113
NEURL4,260.879349573129,-0.198032042393297,0.152305443920132,-1.30022957352164,0.193522297529748,0.536231516733767
LRRC32,33.6928302395445,1.07116250768595,0.824099649256755,1.29979731049761,0.193670447553288,0.536308557008574
CCBE1,645.661135079952,0.222892903926288,0.171814433570859,1.29728858800657,0.19453190948501,0.536773329925461
MT1F,8.36612069416671,1.06724778681055,0.82567393349873,1.29257778829007,0.196157125886603,0.539622065734535
FAM195A,12.2449537423095,-0.959862612404406,0.743581729163299,-1.2908636330864,0.196750967819441,0.539960836049194
ZNF613,51.9148633274528,-0.418524651101845,0.324851221415464,-1.28835794207028,0.197621392002291,0.541251389351943
ZMYND15,278.967936361714,-0.27520974212753,0.213652158248508,-1.28812058059073,0.19770399224848,0.54128137257235
GREB1L,16.367233578501,-0.640167289612215,0.49927190774731,-1.28220170147489,0.19977189951137,0.543748555833739
ERVK13-1,1404.85070199253,0.238372939322288,0.186385075921876,1.27892717881662,0.200922700711774,0.545685710383298
