,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GJB2,47.8517618108966,0.751623787348564,0.500077168360258,1.50301560419789,0.132835020170415,0.581611466764943
NKD1,93.5393006204689,0.423572711113251,0.281938610582482,1.50235794323507,0.133004691709412,0.582012607823491
SNX32,18.0643116932182,1.59663345027836,1.06341833272326,1.50141614183913,0.133247961425244,0.582617973604176
UBE2S,1873.02269914823,0.373542469212069,0.249973901158922,1.49432587754266,0.135090464637811,0.585981413363491
RHOH,6551.03110217803,0.822421642369023,0.550529026057376,1.49387516995936,0.135208249437197,0.586059368385189
RPS6KA4,253.880913772705,0.406967318463372,0.27258576062919,1.49298817929447,0.135440281151566,0.586348933656743
LOC646626,19.0322669678607,0.783873711644182,0.52606611497669,1.49006691236693,0.136206643082839,0.587307301161065
GGT5,65.0374530565024,0.415503116383128,0.2788275876836,1.49017936078341,0.136177081673763,0.587307301161065
LOC102546294,29.0770510260958,0.624688489213956,0.419295009990725,1.4898543372309,0.136262540200985,0.587307301161065
UBE2C,147.8861305888,-0.496813616836839,0.334293190701565,-1.48616134176769,0.137236450163559,0.589010814824952
ZNF491,99.0232453722821,0.335639743138674,0.226078302804238,1.48461722763952,0.137645249227334,0.590366293277894
DPH1,28.4198823728247,0.820460652624562,0.553010874110757,1.48362480926594,0.137908483883707,0.590645956392224
LINC00939,37.6387670237718,0.514893265597197,0.34785280025074,1.48020445782254,0.138818691138255,0.592502329978475
NOLC1,966.507302681295,0.499262151423525,0.337552702718919,1.4790642984105,0.139123130866894,0.592696491662293
LINC00886,35.047813613802,0.555579136103691,0.375735271323926,1.47864514860709,0.139235179319633,0.592696491662293
LOC102467655,27.5279518122642,0.723965234768595,0.489523115968006,1.47891940370781,0.139161856722903,0.592696491662293
CTDP1,1405.44867340251,-0.184503995848626,0.124973957746746,-1.47633954445545,0.139852763336078,0.594000556842111
MYB,93.8715892628956,-0.916884741431727,0.62181402704145,-1.47453209731245,0.140338382200786,0.595444697236295
SLC52A1,43.7675180941033,0.562903522576406,0.381845298545266,1.47416643525775,0.140436784614505,0.595658068531317
PLSCR2,81.8044717956327,0.592067197528767,0.401982456402618,1.47286825108547,0.140786564418746,0.596293676562557
SPATA1,152.039375536902,-0.297669405105166,0.20251555723264,-1.46985944770267,0.141599824555336,0.598225053648583
RASSF2,46166.1733824848,-0.311274790959434,0.212018519820738,-1.46814906180185,0.142063737230896,0.598604236981746
FZD10-AS1,49.2300670095456,-0.521866399200506,0.356703492895932,-1.4630257611544,0.143460330038586,0.599374774519782
FLT1,1073.65809932104,0.43214058723962,0.295143299702605,1.4641721078373,0.143146929152733,0.599374774519782
MIR4313,13.4598901977095,0.887329029676567,0.605741078924056,1.4648652048705,0.142957697634178,0.599374774519782
CD2BP2,1586.42870100373,-0.323224704556395,0.220643577383707,-1.46491780268,0.142943345056388,0.599374774519782
MAPT,13.2062502355326,0.901020640916366,0.614544776325344,1.46615946571704,0.142604848507878,0.599374774519782
ZNF266,755.522501948819,-0.270034461990406,0.184594272225591,-1.46285395930595,0.143507344436823,0.599374774519782
MTMR7,68.3320559155933,-0.440286066621471,0.300719294456469,-1.46410980185778,0.143163949536663,0.599374774519782
C11orf71,229.098073455282,0.38851746059599,0.26592365771799,1.46101126891091,0.144012348905472,0.599921119318248
NUCB1-AS1,8.69303225373933,1.7932535651976,1.22754146746358,1.46084968429044,0.144056697396811,0.599921119318248
MFAP5,177.25671363947,0.295301006602266,0.202445557831306,1.45866873921894,0.144656304117156,0.60079042790949
NUDT9,30.3166433345204,0.634497566354286,0.435390020063784,1.45730847542471,0.145031248338143,0.600948751783907
ZNF699,62.9583310451157,-0.476506082333452,0.32746943706125,-1.45511619835327,0.145637095489021,0.601788391099504
NPHS1,328.201817602881,0.512717653159087,0.353030565244186,1.45233218773691,0.146409261700711,0.603149535840525
EZH2,162.366418795726,0.572191728893182,0.394624928939899,1.44996346386502,0.147068707997172,0.603707781771332
MPDU1,91.9607883825268,-0.390842915177679,0.269997297916071,-1.44758083949112,0.147734312976759,0.604599837931506
LOC400706,86.7261118476851,0.481434186113176,0.332777620995417,1.4467144295133,0.147976921409458,0.604848948140616
WDR46,206.964086236254,0.436312879080098,0.302016321051033,1.44466655828965,0.148551567548418,0.605948995308962
CCDC39,17.5894537221407,-0.706417214664582,0.489152695806066,-1.44416502397169,0.148692560825026,0.606358260755705
KRT8,156.409293823255,-0.380425552895163,0.263679084472827,-1.44275968515192,0.149088179441534,0.607307298555476
LOC100996351,266.483253404297,0.312551652131306,0.217595858756282,1.43638603196662,0.15089252554863,0.61069914867469
GPANK1,435.663816470585,-0.304730889807713,0.212423935205051,-1.43454121360457,0.151417876750275,0.61244773419497
PGM5P3-AS1,14.5302011457614,-0.763080218666793,0.532212908169731,-1.43378750675366,0.151632911247373,0.612519933332078
SEZ6,314.718311161683,0.526847834425327,0.368599062937172,1.429324942465,0.152910860260581,0.613990215149714
SMIM17,383.860127354848,0.245140684610772,0.171234818871981,1.43160536055488,0.152256794644318,0.613990215149714
CHMP1B2P,10.8150905562702,1.21646793930331,0.851006554648409,1.42944602795203,0.152876077077824,0.613990215149714
ATP5L2,74.667603445236,0.534583076356847,0.374617870774791,1.42700900854306,0.153577298007251,0.615051480309284
LINC00202-2,27.6517709289416,-0.527913290935129,0.370863913058841,-1.4234690201615,0.154600236649508,0.616952991478219
TET2-AS1,46.047294224283,-0.852460309760492,0.599650958444868,-1.42159417533703,0.155144096670109,0.617831931076733
ID1,24.9088143991472,0.75878370807051,0.53487582096225,1.41861658039701,0.156010829320368,0.619432773603475
C2orf48,56.7832429333781,0.425563086815091,0.30016085250315,1.41778344266471,0.156253999618598,0.619573490112245
ZBTB20-AS4,115.483843121972,0.308289589759049,0.217583432304127,1.41687989059818,0.156518046822816,0.619961124108539
NEDD4L,114.949817687996,0.407883992782174,0.288230301847336,1.41513224032293,0.157029726936277,0.620729029200129
ENPP1,253.682750913012,0.280269070869939,0.19801222481779,1.41541296820356,0.156947449559527,0.620729029200129
LOC101926955,280.479901214069,0.356807179195158,0.252689025984034,1.41204066067239,0.157937989198015,0.622140451064696
MIR192,21.8378733051697,0.699030310832299,0.495866455322575,1.40971486038022,0.158623895006941,0.622843113806876
SNHG10,21.8995208926257,0.647084380241338,0.459775563319886,1.40739184912081,0.159311226825254,0.623408114837318
TXNL4A,137.965036502659,-0.31366755663677,0.222756909366144,-1.40811594813967,0.159096739360206,0.623408114837318
C1QTNF3,26.1828731722216,0.649312288108892,0.461112752881026,1.40814211719801,0.159088991840961,0.623408114837318
UBA6-AS1,33.4303916853133,-0.48314276107095,0.343594163102535,-1.4061436804058,0.159681463945914,0.623814961519956
MTRR,199.375761653766,-0.513429594115631,0.36515222462287,-1.40607001544603,0.15970333507927,0.623814961519956
SIAH3,26.851639126269,0.980658033293188,0.698013678425955,1.40492667064148,0.160043084785686,0.623995395395396
C5AR1,89767.8431012128,-0.214051560977057,0.15247158089715,-1.4038784127348,0.160355058947939,0.623995395395396
LOC388780,59.9126032866025,-0.608658841127572,0.434726456586369,-1.40009615680394,0.161484525776543,0.625024327252942
FAM184B,118.376350654183,-0.409091098270456,0.292525543940804,-1.39847991652052,0.161968999485276,0.625718445046775
PF4V1,60.006770556287,-0.740724328789017,0.52975609009031,-1.39823655196251,0.162042043801748,0.625720610879201
OR7E91P,15.3253632374105,-0.693515226423017,0.496616354400868,-1.39648084537951,0.162569744767011,0.62611571401365
SUMO1P1,425.320407034073,-0.365888172180969,0.261839984181051,-1.39737318318799,0.162301378985253,0.62611571401365
MC1R,53.5399670671087,0.570503245469894,0.408926267933159,1.3951249655675,0.162978158893241,0.626900511626232
SH3TC2,67.9291605785113,0.459994121077482,0.329827846678349,1.39464913502611,0.16312167044042,0.627129020695534
LINC00106,55.4044019606276,0.442933773037227,0.317831109030799,1.39361365345236,0.163434303260595,0.627360557149357
LOC101060091,50.2506967621531,0.511404780902128,0.367008519701519,1.39344116948032,0.163486423515432,0.627378578427366
CA13,136.543627286783,0.304073075603863,0.218441017442897,1.39201455460786,0.163917990602743,0.628408481711749
BCAT1,315.860254080249,-0.480366725521282,0.346563132291982,-1.38608721113638,0.165720274985518,0.629947424122939
ABHD17C,76.3916946428694,-0.805592049053074,0.58045527558596,-1.38786239515153,0.165178950664577,0.629947424122939
TNFAIP1,259.650199979366,-0.26867669227004,0.1936483819826,-1.38744609957124,0.165305776153232,0.629947424122939
NAPA-AS1,56.7658193594527,0.689866183674742,0.497284842403848,1.38726565712312,0.165360771158179,0.629947424122939
GCNT7,453.137311242663,-0.593641728985962,0.427663412209117,-1.38810501913053,0.165105068452431,0.629947424122939
PLCD1,310.231830594184,0.363365220490542,0.261752452203129,1.38820178161524,0.165075609935122,0.629947424122939
C6orf25,494.666256540134,0.255236123911097,0.184504400535515,1.38336063080494,0.166554315717135,0.631157242332026
ERCC8,35.2633301666904,-0.491981941171217,0.356269030804781,-1.38092817121901,0.167301047079809,0.632275852787935
FLJ32255,2356.65202128968,-0.251318069997374,0.182611325311076,-1.37624580276857,0.16874554599611,0.634679023313993
LOC100128573,189.621828908305,0.27382716146567,0.1993720129934,1.37344834590567,0.169613008874055,0.636539847536371
ZBTB42,21.057851197239,-0.752725232927249,0.548930540047273,-1.37125770568791,0.17029463515142,0.63681140772646
GUCY1A3,12.0529660761986,-1.0634355241878,0.776499367456732,-1.36952529358893,0.170835133898642,0.637394133557781
FAM138E,14.2357284669035,0.765581826131625,0.559516901224821,1.36829079596293,0.171221070639041,0.638035938640685
GTF2IRD1P1,27.2765031732518,0.713915838253366,0.522922971338843,1.36524091956703,0.172177341185744,0.63920355715783
ECHDC3,120.874373873672,-0.653679862374328,0.480487138717945,-1.36045236115685,0.173686818425177,0.642056215376467
EXTL3-AS1,378.801257110372,0.314862090171677,0.231879583629845,1.35786896475672,0.174505266761973,0.643520534921192
LINC01249,10.7451425116978,2.01100107942574,1.48531331556116,1.3539238208916,0.175760682895854,0.645056643089254
PRX,27.9465557010074,0.79977231116493,0.592341970313354,1.35018680297437,0.176956070264796,0.646008782340001
NAA38,948.067824252888,0.421556120709366,0.313344012757983,1.34534602081248,0.178513518297683,0.6483280158065
PTGIR,17.3718457825782,0.934596836191095,0.694853562758245,1.34502704783031,0.178616500033314,0.6483280158065
TNFAIP8L2,411.573925775972,-0.430816397933523,0.320613948484387,-1.34372319099056,0.179037915171673,0.648634088382359
CLMP,44.3015171379476,0.736763789593964,0.54852587072894,1.34317053927625,0.179216758812579,0.648634088382359
MESDC2,313.232339034748,0.407971005754498,0.303507111586913,1.34418927985373,0.178887187338263,0.648634088382359
ASAP1-IT1,10.1847329230498,0.886041476953408,0.659701622643047,1.34309428162924,0.17924144697836,0.648634088382359
TMIGD2,186.927920642043,0.383404769484012,0.285563177665647,1.34262677918833,0.179392854651736,0.648679492866507
SLC25A27,16.1936380290058,0.749105403693645,0.558208686436866,1.34198091483546,0.179602183898148,0.648996212375352
CYP27C1,162.060310592927,0.294329661969772,0.219364722789365,1.34173653004539,0.179681438083664,0.649125311565331
ZNF675,53.5904948682783,-0.601850101584954,0.448770434184667,-1.34110907434979,0.179885041518944,0.649374854798817
MYH10,1718.27833583538,-0.186365548145394,0.139363815497812,-1.33725922672029,0.181138035175848,0.651389322058698
CENPU,367.994620126478,0.449052187627362,0.335919618964022,1.33678464214815,0.181292943682747,0.651475100997784
ZBTB41,48.7273790689004,-0.505470641792002,0.378414695186968,-1.33575848988174,0.181628224772967,0.652166925603416
TMEM199,380.468460726507,-0.269858517240251,0.202020378315698,-1.33579849463771,0.181615145158068,0.652166925603416
FARP1,41.7897307190821,0.539862091557357,0.406912705193151,1.32672704653225,0.18459899071305,0.654212155062671
LOC101928988,67.7603107960745,-0.495283316026322,0.373671377792531,-1.32545157446153,0.185021420779403,0.654931034437036
KLRF1,34.2841706140232,-0.754448768669272,0.571130770693946,-1.32097377235092,0.186510109547181,0.657236593496482
RFTN2,11.790273679416,-0.775037611789433,0.58669949947628,-1.32101290776841,0.186497060373396,0.657236593496482
FAM20A,99.3132806947853,-0.387557351758729,0.29415798315207,-1.31751430848768,0.18766628810687,0.65897512468513
P2RY2,980.506021193144,-0.373150173594339,0.283637891709,-1.3155864731119,0.188312876154823,0.659692253252731
TMEM169,102.960458827165,0.31861340447982,0.242284826244525,1.31503656014455,0.188497615611141,0.659744713765631
WFDC8,149.86325507271,0.330348224592261,0.251290463262712,1.31460708975214,0.188641986158687,0.659744713765631
FOXQ1,93.5452426538848,-1.57062506825453,1.19927883128167,-1.3096412838172,0.190317215465755,0.661910842134127
SERTAD1,1334.66029403045,0.338285234380564,0.258641284433642,1.30793208486155,0.190896345788284,0.662684532275951
ODF3B,1548.10072032869,0.264215042652877,0.202982570045014,1.30166369750016,0.193031374621237,0.666403291396002
LOC344967,142.322265690463,0.279784223139902,0.215536979777685,1.2980799092039,0.194259877293371,0.667672716620927
SNX11,1055.34761636304,-0.180044226280109,0.138883739732868,-1.29636649060869,0.194849251052496,0.667690000217341
CARD6,1152.16189133422,-0.259761626347515,0.200261917714765,-1.29710945202021,0.194593529776109,0.667690000217341
SGK223,48.6938539718666,-0.548795553915907,0.424143388855734,-1.29389156670923,0.195702877895772,0.669017596668045
LINC01058,10.7029906991879,1.42859489345816,1.10524579336651,1.2925585440201,0.196163785462262,0.669048951458513
PUS7L,163.635760398615,-0.453212958296726,0.350857318545392,-1.29173009750997,0.19645063059592,0.669235481733847
ZNF449,38.8051415147916,-0.588709469004943,0.455877131393715,-1.2913774972768,0.196572809692899,0.66924447754788
COL27A1,10.4001323410868,0.887755144574651,0.688123590973767,1.29011002706416,0.197012458919395,0.66960513564469
LINC01420,18.866190052329,0.823139959023579,0.640107535086834,1.28594011772087,0.198463961273915,0.672199194748558
RPS2P32,68.7554954412194,0.476050849305588,0.371004834843629,1.2831392062754,0.19944331015878,0.673661976793326
HIST1H2BG,23.5779451386216,0.782104862709271,0.610158267838312,1.28180654747191,0.199910516816254,0.674189402370149
TBX19,54.5249061701902,-0.358833617369466,0.281218813848732,-1.27599434923469,0.201957516632627,0.6766473408169
LRCH4,7348.43361880141,-0.14920145008888,0.117197652582285,-1.27307541406706,0.202991282346326,0.677986336759408
ZSCAN31,29.9299086892402,-0.917358873721373,0.722382491905313,-1.2699074022431,0.204117616121101,0.679439399870723
HIST2H2AB,34.701270296578,0.482012840436581,0.379994325739291,1.26847378444089,0.204628806855926,0.680104612579099
NFE2L1,1517.64204637369,-0.191109889096628,0.151862056835732,-1.25844396604841,0.208231239953225,0.684149037546253
ZNF184,227.612224001959,-0.925767885087843,0.737488096072227,-1.25529874993016,0.209370328801435,0.685574142007638
RGPD3,973.631873595021,-0.321481569465586,0.256655937607709,-1.25257795499343,0.21035934182579,0.686139720074092
HIP1R,590.895508320467,-0.477780203159824,0.382551443337379,-1.24893059869718,0.211690458816544,0.686552765139157
LINC01224,49.4216853159421,0.376812718117944,0.301621675388688,1.24928925493289,0.211559296552339,0.686552765139157
C5orf60,22.3214086811103,0.5928733167909,0.474914505205938,1.24837904568489,0.211892279012072,0.686552765139157
UST,319.839126258858,0.302484635134678,0.242160465416365,1.24910824983175,0.211625483620613,0.686552765139157
MMD2,163.00972279424,0.298027116607648,0.238833304437786,1.24784571946197,0.212087561991201,0.686552765139157
EGR2,1914.71097773752,0.351331675999513,0.28373214695369,1.23825121605574,0.215622926345066,0.691590266315776
CCR1,6984.69366002906,-0.412436296957543,0.333125960763541,-1.23807912181992,0.215686724506016,0.691590266315776
BBS10,265.670973410431,-0.378501732816609,0.30584211801787,-1.23757229798707,0.215874691405825,0.691735984730355
RBM5-AS1,244.023924496728,-0.21023215248849,0.170135644863983,-1.23567376287645,0.216579853953642,0.692243172343713
MPZ,458.948829248412,0.358239139504315,0.292372354691305,1.22528390169636,0.22046827169794,0.698055909942969
LOC101060498,27.3478956010972,1.16654885219956,0.951985296812652,1.22538536688045,0.220430057699864,0.698055909942969
LOC643733,32.0238185755838,0.529588736903827,0.432575926962006,1.22426770399163,0.220851255993943,0.698403573266684
PDE3A,26.3829682060107,-0.686373284642588,0.56155533890753,-1.22227185298938,0.221604839668815,0.698688987381301
LOC101929380,67.8049690152195,0.386605365640707,0.316439185069069,1.22173669975899,0.221807213076809,0.698688987381301
ABHD11,267.180607448933,0.217641714649983,0.178114588804423,1.2219196423543,0.221738016663875,0.698688987381301
TEX30,46.1016470333711,-0.56001847221848,0.458940472603957,-1.22024206982884,0.222373123085868,0.699092603104751
IGF2BP2-AS1,20.5484469015308,0.802754738176138,0.658348237588838,1.21934668058987,0.222712638053182,0.699527168796221
LIPN,1827.81024238893,-0.491521716162232,0.403889504809624,-1.2169707563803,0.223615342511453,0.700186904440878
SEMA6B,224.784966412511,0.47276840326178,0.388730887691457,1.21618430186856,0.223914722341573,0.700186904440878
TMEM184A,55.1563410662535,0.407117690311159,0.334683359862996,1.21642644700894,0.223822514371826,0.700186904440878
LOC101929297,32.2131027768213,0.4715366243505,0.388386955148085,1.21408975790835,0.224713450661111,0.700638028373227
CLK1,10832.9413610524,-0.192433125446714,0.158778133387137,-1.21196238639183,0.225526779153204,0.700774418681144
KCP,121.909730721359,0.277055984209246,0.228607781919507,1.21192717886917,0.225540257215399,0.700774418681144
GSG1,599.646351036154,0.21495215885743,0.178122892231713,1.20676324173878,0.227523335924582,0.702205196325184
PIK3R2,412.290373112269,0.24900864167369,0.206550042639418,1.20556083403185,0.227986868420305,0.702605988171999
ADARB2,215.796730480675,0.558519218190313,0.463893869634524,1.20398059717913,0.228597078003586,0.702665052562408
ZNF350-AS1,25.6620615870523,-0.600831004932944,0.499241617043359,-1.20348741855942,0.228787757176213,0.702665052562408
LRRC75B,26.2210820138646,-0.486443911920966,0.404537330453623,-1.20246977300092,0.229181570452071,0.703247893035336
PGPEP1,1076.28956766999,-0.204525305098732,0.17117936041014,-1.19480119921407,0.232164711696826,0.705850097879438
VSNL1,9.50184884043986,0.823662509358663,0.691113143470617,1.1917911229736,0.233343157378034,0.707285875198906
FAM96B,137.355593401626,-0.269680297301486,0.226705802303127,-1.18956063127532,0.234219127115801,0.708317160296396
SYN2,452.727953784332,-0.378135337436925,0.318213746333928,-1.1883061049164,0.234712833400351,0.70855718309705
LCP2,71744.445308,0.239464879331947,0.201550649603878,1.18811266449691,0.234789025473661,0.70864374355165
POU5F1P4,90.5912207841565,-0.426929757335286,0.359914668704926,-1.18619715854177,0.235544448121453,0.709511320700534
GNGT2,169.486609813542,0.374382504411229,0.316521638576659,1.1828022440891,0.236887531007008,0.710808205442369
MT1F,8.36612069416671,0.969210474012315,0.820190205561001,1.18168989027293,0.237328771203483,0.711127981707362
MCMDC2,251.703556907865,0.279160342889343,0.236266251580465,1.18154980248742,0.237384381322558,0.711151723315249
KIAA0226L,14512.9240547555,-0.254682560096501,0.215688444834385,-1.1807890788589,0.237686523639998,0.711913863635929
SLC14A1,169.484002093705,0.319529096059485,0.270966312182355,1.17922074329464,0.238310288255413,0.712707425053413
FLJ42393,51.3493455496135,-0.519306519721511,0.441739593787872,-1.17559423475833,0.239757060462679,0.713957077212448
MT1JP,8.83592981437108,0.892958928794793,0.762926305250218,1.17043929754385,0.241824229041581,0.716963166540178
SLC5A3,513.398628135721,0.293270424645937,0.250985653129526,1.16847485499336,0.242615276191983,0.717937644195701
SRFBP1,281.87159554633,0.175036082086651,0.150208750240916,1.1652855230199,0.243903437159978,0.719341438596422
FRMD6-AS1,537.382610064658,0.164781622661764,0.141686677215582,1.16300012040682,0.244829453570171,0.719862310940844
GAR1,50.2708683840216,-0.441320047968667,0.379766407670947,-1.16208289899894,0.24520179310647,0.720247063343862
ACTG1P17,219.195738251048,0.249223319634865,0.21554629088556,1.15624035380495,0.247582857997595,0.722355684566387
LINC01443,215.055113337784,0.244372333940847,0.211243266327826,1.1568289876829,0.247342236097828,0.722355684566387
DUXAP8,44.370564304777,0.4121123702847,0.356986656876817,1.15441953458475,0.248328210193919,0.72313891357126
TRIM7,272.577113565705,0.229516074741745,0.199236486052566,1.15197813055782,0.249330060153229,0.724090578545909
EDC4,731.920514969056,-0.159515543065327,0.138752866848178,-1.14963781786122,0.250293075217824,0.724799052350075
METTL12,22.8553294623563,0.687211772301751,0.600782459097095,1.14386124610653,0.252681185139933,0.725662219632253
CHST2,401.448407875945,-0.27702904406833,0.242602097960503,-1.14190704201343,0.253492661202476,0.72614983797782
SRSF3,6361.37213139041,0.224552964629085,0.196693641471678,1.14163814828462,0.253604460196213,0.726330577089712
TET2,23428.056779114,-0.188456668346002,0.166006394676491,-1.13523740283175,0.256275861930851,0.729628417674856
BATF,180.445909933412,0.428523803683305,0.378171139361733,1.13314782404219,0.257152180813356,0.730320029036293
HES1,804.18007566834,0.407076731050815,0.359289995328139,1.1330032462469,0.257212890077111,0.73035335676313
HERC2,330.484286924651,-0.299127724790519,0.264506881998141,-1.13088824960185,0.258102129589405,0.73077764043119
LSP1P3,19.4329326411243,-0.496492916199081,0.438719594938914,-1.13168621125348,0.257766380609677,0.73077764043119
S100P,4381.87718459752,0.236295765640868,0.209724543096057,1.1266958180123,0.259871111196173,0.731788660313316
LOC644669,40.8848345513458,0.411383418532695,0.365432309575746,1.12574451616032,0.260273675216973,0.73185040516355
AP1M2,48.1000460938865,-0.619136802538056,0.550516157411559,-1.12464783131732,0.260738296475124,0.732090542964926
LOC101927709,8.54961359836581,1.06245461500302,0.944682807101478,1.12466809707578,0.260729705488684,0.732090542964926
PMAIP1,6099.06545365809,-0.432924764869595,0.38563429630553,-1.12263034957502,0.261594520145805,0.732776028412945
RLIM,16515.6896090596,-0.256467780105445,0.228952339948749,-1.12017977262366,0.262637161798615,0.733979408993491
HOXA2,44.1868390703292,-0.487518335140983,0.436669467370305,-1.11644704191685,0.264230826827352,0.734211557062206
FLJ22447,19.4641643484219,-0.57129213197047,0.514590071581793,-1.11018879593689,0.266917679758903,0.735911140366891
LINC01314,14.7307134809113,0.655233623771752,0.591059255513745,1.1085751854139,0.267613487911714,0.736288576655495
SERTAD3,633.494141042127,-0.198369323628244,0.179388573831355,-1.10580801993962,0.268809622999367,0.736693773876144
TMEM158,17.983872041518,-0.74940429018596,0.67778616983428,-1.1056647708955,0.268871643615139,0.736693773876144
PLEKHG2,1800.9215581299,0.621594500713239,0.56354220520522,1.10301321706132,0.270021425461483,0.736858333746123
BCL6,94339.3866341312,-0.225832051659695,0.204860589608747,-1.10236943128496,0.270301095534636,0.736935211299608
MARCH1,122.670531727295,-0.417370968340646,0.379805475694251,-1.09890719078689,0.271808549827572,0.738257651672459
STX2,274.065569294844,0.282384336398871,0.258594468128887,1.09199681819229,0.274834499718293,0.741137570435688
SOCS1,360.124819333535,-0.382224867736939,0.351006045447574,-1.08894098177015,0.276179912481493,0.741137570435688
SLC12A3,28.992881096381,0.425476394308373,0.390173163966209,1.0904809289888,0.275501349632732,0.741137570435688
LENG9,8.5515760558527,1.19504686018614,1.09923183406573,1.08716543967437,0.276963701471072,0.741137570435688
CPNE9,23.3128572769357,0.636905906828812,0.587297884240917,1.0844682467263,0.278157238481683,0.742201011633643
SASH1,142.322059084177,0.20202116849608,0.18628598962518,1.08446785988877,0.278157409912186,0.742201011633643
TM9SF2,6906.76865513236,-0.219760564730851,0.20320376092736,-1.08147882562769,0.279484174618006,0.743225073719709
CCDC174,833.002144707403,-0.160258281841776,0.148127569353047,-1.08189368489411,0.279299771279282,0.743225073719709
ERN2,43.3903730830423,0.465728155317036,0.430855661495122,1.08093776393909,0.279724798789137,0.743324291579187
NABP1,34328.6251339158,0.262261677686121,0.243712889878165,1.07610917837472,0.281878431281792,0.746281522682314
TDRD9,96.5947108633779,-0.39578158483947,0.368967526633035,-1.07267321992026,0.283417759980809,0.746951250184129
LOC102723582,15.3107902951298,-0.654594115974474,0.610100166592692,-1.07292892514728,0.283303006876514,0.746951250184129
PDE7B,115.181017488437,-0.325592454662393,0.303710407643839,-1.07204905221495,0.283698000585735,0.746951250184129
LOC101927815,17.0469640169058,0.545467012926033,0.507898038956682,1.0739695196432,0.282836342883713,0.746951250184129
MIR3690,22.6183972700732,-0.68985516055798,0.643374745151396,-1.0722446999309,0.283610137930428,0.746951250184129
EIF2B5-AS1,434.020563757325,0.18031600232717,0.168980972502323,1.06707873470601,0.285936283593634,0.749597005945196
PGS1,3683.55489980825,-0.315218184249556,0.295890137592466,-1.0653216995144,0.286730376393501,0.750047582611793
LINC00884,90.5240011245173,0.470895696809043,0.443234949181509,1.06240651302117,0.288051178317845,0.752181268123626
RPL21P44,207.138168444587,-0.229875000967078,0.21662865976275,-1.06114768571636,0.288622789613596,0.752882921376168
TNFRSF9,2034.07440609599,0.267350248826495,0.252351957585999,1.05943401978716,0.289402163189636,0.752996149113617
SLC4A10,22.4667992422264,-0.737260368760954,0.695352285172664,-1.06026885146122,0.289022305669761,0.752996149113617
ZBTB6,114.21683617679,-0.413696977130996,0.390705046122652,-1.05884728450916,0.289669335266181,0.752996149113617
MIR5696,64.1533699394085,-0.521431436635038,0.492572077702404,-1.05858910855696,0.289786949242611,0.753021915674343
NRARP,152.522955061548,-0.983093805194952,0.931461089170691,-1.05543196234878,0.291227811293489,0.754273732157243
RBKS,45.0208648479081,-0.341443441442851,0.324803664962897,-1.05123026084652,0.293152848076112,0.75692547422058
PFDN6,87.8080006671525,0.271101418727278,0.257900470066112,1.05118621403746,0.293173073535546,0.75692547422058
LOC728485,21.7276842876533,0.547354716024725,0.520945475977195,1.05069482559185,0.293398773292486,0.756946923804397
WFIKKN1,26.7398880958337,-0.455311418205452,0.433757190002018,-1.04969192142575,0.293859779185917,0.757176722841846
SPATA20,31.2427352983636,0.590463450177691,0.563309191560955,1.04820489177798,0.294544217252592,0.75720357039957
CNR2,84.2150784019143,-0.675452411845254,0.644907836824846,-1.04736269785585,0.294932329078399,0.757606358471062
MIR590,15.2857650539627,-0.597873473522664,0.573027438438862,-1.04335924149024,0.29678194315534,0.759240538226274
ARHGAP31,101.01770120003,0.450356896623134,0.433224863068728,1.039545360885,0.298551173207495,0.761205957607004
ATF7IP2,63.0231938426503,0.479802376509033,0.462061653507509,1.03839470959526,0.299086331557612,0.761368319350864
SYT2,495.470679076387,-0.290452995248291,0.281452964151323,-1.03197703433008,0.302082876141275,0.764048601409434
CHIAP2,62.484759812312,-0.285491236125185,0.277626490257456,-1.02832851382602,0.303795322652601,0.76605504310484
TRA2B,2136.90071826721,-0.243263073494414,0.236585120817598,-1.02822642714697,0.303843329978216,0.76605504310484
LOC102467147,24.6945885605726,-0.516453557435465,0.503156228698197,-1.02642783290524,0.304689964243046,0.767411152973577
EID3,56.1425848541568,-0.341422174290186,0.333907445644547,-1.02250542401393,0.306541746802539,0.768699692292966
LOC101928449,44.2076514383385,1.59454075818732,1.56217668389305,1.02071729441872,0.30738839834012,0.769399661706311
SNHG8,63.5965148672624,0.30763704579293,0.301190086531307,1.02140495172291,0.307062620281042,0.769399661706311
DDN,15.4010887380526,0.561018043543428,0.550031191272016,1.01997496223078,0.307740335407275,0.769706341913783
DLX2,33.4408496511788,0.53441343896841,0.524369835479376,1.01915366371113,0.308130020751042,0.769735312547541
SNORA40,34.3696389419738,-0.375508207205912,0.369148625514158,-1.01722769977241,0.309045121703383,0.770442978930551
ZDHHC9,160.946941277485,0.405007589587587,0.398552958864111,1.01619516448171,0.309536458623839,0.770765938797347
MS4A14,22.7635409822102,0.695687113559945,0.68527165446133,1.01519902221376,0.310010966607174,0.771058427150605
ZNF114,165.264417682294,0.177744939217072,0.175558845788571,1.01245219754483,0.311321891680943,0.772631614351457
RPL39,1508.01306007336,-0.303849154006495,0.300883690026586,-1.00985584821712,0.312564358505757,0.772788447361178
PYCARD,1355.69873625794,-0.142199677250895,0.141023991102618,-1.00833678113266,0.313292811156633,0.773815823928639
