,UT_1,UT_2,UT_3,UT_5,UT_6,GMCSF_1,GMCSF_2,GMCSF_4,TNF_1,TNF_2,TNF_4,GMT_1,GMT_2,GMT_3
NFKBIZ,5348.8049243252,5701.42970764845,6876.29377297505,14210.5553258202,5348.8049243252,38925.4365655649,40720.2268447959,67358.1194416966,58991.7390460361,86720.5256294583,143675.908852058,92248.0710667861,94844.5149871091,188778.873345117
MIR4530,0.0,0.595325227905236,0.0,5.31931698514699,0.0,1.1705138044073,0.0,6.0852023887703,10.1082486370864,0.0,12.7233896518023,41.701159494737,45.8573078025809,11.4337193460162
ZNF747,198.361020742637,197.647975664538,195.320799086691,269.512060580781,198.361020742637,257.513036969607,220.249397506055,312.373722623542,412.191916645633,287.819244086445,401.210887020165,387.225052451129,508.297869618969,550.451917086779
LOC101929486,71.4099674673492,75.606303943965,98.9124559477474,81.5628604389205,71.4099674673492,117.05138044073,135.316623304373,106.49104180348,108.944457533042,113.952925209735,106.028247098352,190.63387197594,220.446576063009,238.474717788337
OR6W1P,235.057809580024,241.106717301621,374.364864916158,288.129670028795,235.057809580024,458.841411327663,485.124489931637,541.583012600557,265.060742039154,348.907410178262,335.89748680758,534.45567678969,556.365168159024,550.451917086779
P2RY2,2136.3481933982,1235.89517313127,1109.32197430005,590.444185351316,2136.3481933982,650.805675250461,509.596645210087,391.481353677556,1471.31174606479,1013.82860263919,560.677370656086,721.685372480346,479.015492347442,720.324318799019
LOC101927136,37.688593941101,22.0270334324937,56.342538198084,24.8234792640193,37.688593941101,64.3782592424018,80.6141585643076,29.4118115457231,39.3098558108915,58.7386212421316,25.4467793036045,53.6157764932333,75.1396850741085,115.970581938164
TMEM199,387.795795551855,372.673592668678,428.203290305438,437.957098443769,387.795795551855,403.82726252052,309.500787345109,443.205573982104,279.661545626056,325.411961681409,447.015089766653,462.967974798713,279.563828290433,360.978853638511
LOC101928163,32.7295684225351,47.6260182324189,51.3343125804765,54.9662755131855,32.7295684225351,45.6500383718849,80.6141585643076,84.1786330446559,57.2800756101561,90.4574767128827,71.2509820500927,68.9345697770142,90.0571225520565,120.870747372171
PDYN,0.0,2.97662613952618,0.0,0.0,0.0,29.2628451101826,57.5815418316483,24.3408095550812,43.8024107607076,18.7963587974821,5.93758183750772,115.741993699678,119.891997507953,75.1358699881063
FAM86B3P,1347.86313594622,1162.67017009893,3613.43478310378,1767.78634473052,1347.86313594622,330.08489284286,1233.68453374306,589.250431312591,768.226896418565,2607.99478315064,887.244371719011,371.055215096027,144.201895620164,852.628785517206
EMC1,391.763015966707,417.918309989476,321.77849593128,460.120919215214,391.763015966707,818.189149280706,430.422025191571,585.193629720078,534.614039028124,437.015342041459,665.857391777652,825.512749181528,1125.43778305852,563.519024910797
FAM225A,15.8688816594109,32.1475623068827,21.2849588748317,77.1300962846313,15.8688816594109,5.85256902203652,8.63723127474724,26.369210351338,3.36941621236213,4.69908969937053,31.3843611411122,9.36148478453279,7.73496758115823,3.26677695600462
KLHDC1,19.8361020742637,10.7158541022942,6.26028202200933,0.886552830857831,19.8361020742637,9.36411043525844,2.87907709158241,3.04260119438515,24.7090522239889,1.17477242484263,1.69645195357363,3.40417628528465,18.2324235841587,4.90016543400693
LINC01205,143.811740038412,123.827647404289,209.093419535112,200.36093977387,143.811740038412,200.157860553649,286.46817061245,300.203317846002,215.642637591176,291.343561360973,205.27068638241,245.100692540495,286.746298187223,441.014889060624
PRCD,7.93444082970547,6.5485775069576,5.00822561760746,11.5251868011518,7.93444082970547,2.34102760881461,8.63723127474724,7.09940278689869,8.98510989963233,25.8449933465379,7.63403379108136,5.95730849924814,6.07747452805289,6.53355391200924
MC1R,15.8688816594109,36.9101641301246,32.5534665144485,51.4200641897542,15.8688816594109,46.8205521762922,69.0978501979779,89.2496350352978,29.2016071738051,55.2143039676037,50.893558607209,60.4241290638026,114.367020664268,81.6694239001155
LOC728024,23.8033224891164,14.2878054697257,30.0493537056448,9.75208113943614,23.8033224891164,19.8987346749242,14.3953854579121,5.07100199064192,17.9702197992647,14.0972690981116,10.1787117214418,7.65939664189047,3.86748379057911,8.16694239001155
PAPL,48.598450081946,75.606303943965,121.449471226981,78.0166491154891,48.598450081946,74.9128834820675,129.558469121209,106.49104180348,106.698180058134,216.158126171044,145.894868007333,167.655682050269,201.109157110114,182.939509536259
NLRP3,527.640315175414,786.424626062817,1905.62984749964,1917.61377314549,527.640315175414,1140.08044549271,7954.89000404221,3626.7806237071,8220.25241942613,26337.222992547,11077.8312568358,10822.7274549912,19337.4189528956,57852.9865023638
IL20RB,20.8279071779769,26.7896352557356,52.5863689848784,24.8234792640193,20.8279071779769,37.4564417410338,56.1420032858571,32.4544127401083,42.6792720232536,55.2143039676037,19.5091974660968,20.4250577117079,23.7574004278431,49.0016543400693
GPANK1,420.52536397439,395.295951329077,518.351351422372,492.923373956954,420.52536397439,483.422201220217,414.587101187867,505.071798267935,318.971401436948,308.965147733612,503.84623021137,559.135954858004,396.693337376543,360.978853638511
CGNL1,123.975637964148,153.593908799551,199.076968299897,240.255817162472,123.975637964148,176.747584465503,247.600629876088,290.061313864718,187.564169154825,259.624705890222,232.413917639588,348.077025170356,345.311052730278,341.378191902483
TMEM9,39.6722041485273,43.4587416370822,42.5699177496634,30.1427962491663,39.6722041485273,38.6269555454411,57.5815418316483,23.3266091569528,57.2800756101561,38.7674900198069,38.1701689554068,17.8719254977444,40.3323309588965,57.1685967300809
LOC101927066,15.8688816594109,32.1475623068827,26.2931844924392,60.2855924983325,15.8688816594109,46.8205521762922,64.7792345606043,67.9514266746017,23.5859134865349,45.8161245688627,39.0183949321936,44.2542917087005,30.9398703246329,99.636697158141
UPK1B,109.09856140845,175.025617004139,196.572855491093,222.524760545316,109.09856140845,237.614302294683,316.698480074065,296.146516253488,244.844244764981,273.721974988333,303.664899689681,422.117859375297,376.803420739279,540.651586218765
MRPL24,20.8279071779769,55.9605714230922,20.0329024704299,21.2772679405879,20.8279071779769,9.36411043525844,8.63723127474724,16.2272063700541,642.435357823712,211.459036471674,119.599862726941,115.741993699678,86.1896387614774,31.0343810820439
KLF3-AS1,186.459359498078,202.41057748778,250.411280880373,242.915475655046,186.459359498078,252.830981751978,306.621710253527,244.422295948941,308.863152799861,351.256955027947,296.030865898599,303.822733461655,447.52312433844,570.052578822806
PLAC9,31.7377633188219,19.0504072929676,35.0575793232522,58.5124868366169,31.7377633188219,519.708129156843,557.101417221197,315.416323817927,30.3247459112591,21.1459036471674,54.2864625143563,204.250577117079,159.671830782481,227.040998442321
HES1,364.984278166452,233.962814566758,125.205640440187,664.028070312516,364.984278166452,963.332861027212,893.953436936339,1455.37757131423,505.412431854319,219.682443445572,927.959218604778,1833.99997369711,987.313361966411,1718.32467885843
CKS2,137.860909416133,130.376224911247,20.0329024704299,39.0083245577446,137.860909416133,423.725997195444,56.1420032858571,64.9088254802166,129.160954807215,19.9711312223248,35.6254910250463,278.29141132202,192.269194160219,37.5679349940531
KCNJ5,335.230125055056,309.569118510723,408.170387835008,417.566383334038,335.230125055056,482.25168741581,469.289565927933,501.014996675422,727.793901870219,546.269177551824,745.590633595613,1154.0157607115,1578.48588424065,1251.17557414977
PSTK,19.8361020742637,16.6691063813466,23.7890716836355,6.20586981600482,19.8361020742637,7.02308282644383,2.87907709158241,4.05680159251354,11.2313873745404,8.22340697389843,3.39290390714727,3.40417628528465,2.20999073747378,4.90016543400693
SYN1,13.8852714519846,53.5792705114713,125.205640440187,82.4494132697783,13.8852714519846,8.19359663085113,24.4721552784505,53.7526211008043,14.6008035869025,71.6611179154006,59.3758183750772,6.8083525705693,13.2599444248427,16.3338847800231
RAB3D,6181.92121144427,7570.75092327089,10544.8190378725,8615.5204102764,6181.92121144427,2676.96507067951,3182.81972474436,7047.67856659414,3071.7844469368,3588.92975789424,7161.5719220111,4479.8959914346,3216.08902070872,2809.42818216397
LINC01249,0.0,0.595325227905236,0.0,0.0,0.0,0.0,5.75815418316483,0.0,2.24627747490808,3.5243172745279,0.0,1.70208814264233,33.7023587464751,102.903474114146
MATN3,0.0,0.0,0.0,0.886552830857831,0.0,0.0,2.87907709158241,1.01420039812838,1.12313873745404,7.0486345490558,9.33048574465499,5.10626442792698,6.07747452805289,37.5679349940531
TMEM143,15.8688816594109,36.3148389022194,16.2767332572243,28.3696905874506,15.8688816594109,21.0692484793315,23.0326167326593,29.4118115457231,31.4478846487132,31.7188554707511,30.5361351643254,28.9354984249195,45.8573078025809,19.6006617360277
CDC42BPG,52.5656704967987,145.854680836783,201.5810811087,249.121345471051,52.5656704967987,125.244977071582,181.381856769692,318.458925012313,76.3734341468748,204.410401922618,269.735860618208,341.268672599786,724.8769618914,354.445299726501
LOC100288254,267.78737800256,276.23090574803,349.323736828121,353.734579512275,267.78737800256,435.431135239517,439.059256466318,412.779562038252,370.635783359834,440.539659315987,409.693146788033,558.284910786683,652.499765239133,757.892253793072
RNU6-33P,29.7541531113955,24.4083343441147,22.5370152792336,47.8738528663229,29.7541531113955,11.705138044073,18.7140010952857,57.8094226933179,26.955329698897,34.0684003204363,58.5275923982904,19.5740136403867,19.889916637264,42.4681004280601
CASS4,14224.4687974545,13079.295257078,23836.6498270027,20983.818953574,14224.4687974545,57814.0178272856,218012.354605895,52692.7816847602,3996.12762786148,6068.87434673704,10478.1354912476,43792.1747779731,27705.54888034,104179.150515465
UNC5A,28.7623480076823,22.622358660399,58.8466510068877,43.4410887120337,28.7623480076823,51.5026073939214,109.404929480132,50.7100199064192,32.5710233861672,38.7674900198069,46.652428723275,58.7220409211602,67.4047174929503,104.536862592148
CYP1A2,121.000222653008,147.045331292593,231.630434814345,233.16339451561,121.000222653008,183.770667291947,233.205244418175,261.663702717123,266.183880776608,297.217423485186,273.976990502142,347.225981099034,327.078629146119,465.515716230658
CDH17,17.8524918668373,19.0504072929676,40.0658049408597,20.3907151097301,17.8524918668373,25.7513036969607,51.8233876484834,47.667418712034,86.4816827839612,96.3313388370959,47.5006547000618,62.977261277766,79.0071688646876,84.9362008561202
LINC01465,6.94263572599229,5.35792705114712,5.00822561760746,11.5251868011518,6.94263572599229,11.705138044073,12.9558469121209,14.1988055737974,28.078468436351,71.6611179154006,51.7417845839959,239.143384041247,207.739129322535,307.077033864434
ASPHD2,98.1887052676052,181.574194511097,334.299059975298,174.650907678993,98.1887052676052,95.982131961399,174.184164040736,162.272063700541,42.6792720232536,124.525877033319,140.805512146612,57.0199527785179,53.0397776993707,125.770912806178
PIK3R3,113.065781823303,29.1709361673566,5.00822561760746,21.2772679405879,113.065781823303,147.48473935532,1.43953854579121,22.3124087588244,85.3585440465072,2.34954484968527,20.3574234428836,81.7002308468316,38.1223402214227,3.26677695600462
MMP19,0.0,2.38130091162094,0.0,12.4117396320096,0.0,1.1705138044073,0.0,15.2130059719258,1.12313873745404,1.17477242484263,16.1162935589495,7.65939664189047,30.3873726402645,1.63338847800231
ICAM5,8.92624593341865,9.52520364648378,3.7561692132056,7.97897547772048,8.92624593341865,66.7192868512164,44.6256949195274,23.3266091569528,25.832190961443,27.0197657713805,10.1787117214418,99.5721563445761,369.068453158121,102.903474114146
LOC100289511,40.6640092522405,58.3418723347131,72.6192714553082,119.684632165807,40.6640092522405,76.0833972864748,76.295542926934,218.053085597603,84.2354053090531,84.5836145886695,206.118912359197,141.273315839313,131.49444887969,200.906782794284
RELB,1397.45339113188,1652.02750743703,2919.79553506515,2291.73906776749,1397.45339113188,1364.81909593892,2869.00032176187,2329.6183145009,3124.57196759714,7633.67121662743,2589.63390713015,3922.46212471924,2737.62602604564,5809.96281625422
P2RY6,44.6312296670933,27.9802857115461,11.2685076396168,10.638633970294,44.6312296670933,39.7974693498484,34.548925098989,28.3976111475948,19.0933585367187,7.0486345490558,10.1787117214418,104.678420772503,109.394541504952,44.1014889060624
PROCA1,52.5656704967987,44.0540668649875,23.7890716836355,50.5335113588964,52.5656704967987,146.314225550913,325.335711348813,91.2780358315546,75.2502954094208,22.32067607201,57.6793664215036,162.549417622342,270.171367656169,377.312738418534
MYO10,95.2132899564656,70.2483768928179,261.67978851999,234.049947346467,95.2132899564656,126.415490875989,279.270477883494,235.294492365785,204.411250216636,279.595837112547,221.386979941359,176.166122763481,276.248842184222,437.748112104619
LINC01348,0.0,2.97662613952618,21.2849588748317,6.20586981600482,0.0,11.705138044073,20.1535396410769,9.12780358315546,20.2164972741728,43.4665797191774,38.1701689554068,26.382366210956,71.8246989678978,115.970581938164
LOC152225,0.991805103713184,2.38130091162094,2.50411280880373,2.65965849257349,0.991805103713184,3.51154141322191,7.19769272895603,6.0852023887703,60.6494918225183,42.2918072943348,64.4651742357981,22.1271458543502,65.1947267554765,47.368265862067
PRAP1,34.7131786299614,35.7195136743142,37.561692132056,31.0293490800241,34.7131786299614,42.138496958663,61.9001574690219,60.852023887703,79.742850359237,50.5152142682332,72.0992080268795,72.3387460622988,75.1396850741085,81.6694239001155
DLX2,9.91805103713184,17.8597568371571,1.25205640440187,9.75208113943614,9.91805103713184,85.4475077217333,21.5930781868681,42.5964167213921,14.6008035869025,3.5243172745279,14.4198416053759,121.699302198926,86.1896387614774,29.4009926040416
PIM1,839.067117741353,1651.43218220912,1080.52467699881,1664.05966352015,839.067117741353,5644.21756485202,8290.30248521156,4125.76721958627,801.921058542186,474.608059636424,3062.09577620041,4878.1846168129,3124.37440510356,1651.35575126034
SNHG5,121.992027756722,102.395939199701,35.0575793232522,54.0797226823277,121.992027756722,270.388688818087,89.2513898390548,162.272063700541,181.948475467555,59.9133936669743,109.421151005499,194.038048261225,198.346668688272,91.4697547681294
SRFBP1,158.688816594109,192.290048613391,202.833137513102,230.503736023036,158.688816594109,347.64259990897,352.686943718846,421.907365621408,214.519498853722,210.284264046831,243.440855337817,435.734564516435,339.233578202225,437.748112104619
LOC644669,15.8688816594109,30.361586623167,47.5781433672709,36.3486660651711,15.8688816594109,33.9449003278118,47.5047720111098,34.4828135363651,44.9255494981617,51.6899866930758,31.3843611411122,52.7647324219121,43.0948193807387,86.5695893341225
REPIN1,656.574978658128,673.312832760822,450.740305584672,914.922521445282,656.574978658128,579.404333181616,323.896172803021,940.163769065012,1703.80146471778,2590.373196778,1454.70755018939,902.957759671754,517.137832568864,349.545134292494
CTDSPL,102.155925682458,23.8130091162094,16.2767332572243,109.932551026371,102.155925682458,119.392408049545,23.0326167326593,185.598672857494,1853.17891679917,538.045770577926,2079.00186910449,2330.15866727734,1786.77751124755,1499.45062280612
TCP11L2,3714.31011340587,3457.05359844571,5134.68331445205,3805.08475004181,3714.31011340587,1940.71188770731,2517.75291658882,3121.70882543917,2270.98652713207,3969.55602354326,3373.39470968117,1856.97816362278,1657.49305310533,2451.71610548147
DLEU7,66.4509419487833,69.0577264370074,107.67685077856,81.5628604389205,66.4509419487833,45.6500383718849,33.1093865531978,58.8236230914463,201.041834004273,404.121714145866,171.341647310937,90.2106715600433,37.0173448526858,76.7692584661086
ADPGK-AS1,33.7213735262482,63.6997993858603,110.180963587364,85.9956245932096,33.7213735262482,776.050652322043,987.523442412768,864.098739205383,76.3734341468748,143.322235830801,157.770031682348,1328.47979533234,1651.41557857728,1484.7501265041
CD8B,24.7951275928296,124.422972632194,35.0575793232522,5.31931698514699,24.7951275928296,19.8987346749242,27.3512323700329,9.12780358315546,30.3247459112591,23.4954484968526,10.1787117214418,33.1907187815253,146.411886357638,22.8674386920323
NUDT9,26.778737800256,45.8400425487032,23.7890716836355,17.7310566171566,26.778737800256,43.3090107630703,21.5930781868681,22.3124087588244,62.8957692974263,28.1945381962232,24.5985533268177,19.5740136403867,41.4373263276334,19.6006617360277
MIR6775,1.98361020742637,2.97662613952618,0.0,6.20586981600482,1.98361020742637,2.34102760881461,0.0,3.04260119438515,2.24627747490808,3.5243172745279,8.48225976786818,15.3187932837809,18.2324235841587,45.7348773840647
PLEKHG6,87.2788491267602,201.21992703197,216.605757961523,315.612807785388,87.2788491267602,1785.03355172114,2391.07352455919,855.985136020356,111.19073500795,244.352664367268,314.691837387909,943.80787509517,1323.78445174679,2348.81263136732
MTMR2,77.3607980896283,56.5558966509974,36.3096357276541,31.0293490800241,77.3607980896283,66.7192868512164,44.6256949195274,54.7668214989327,65.1420467723344,46.9908969937053,40.7148468857672,37.4459391381312,101.659573923794,45.7348773840647
MLX,1066.19048649167,921.563452797305,1232.02350193144,1388.34173312336,1066.19048649167,1130.71633505746,1171.78437627404,1640.97624417173,999.593476334097,922.196353501467,1705.78243931829,1353.16007340065,896.703741729986,1277.30978979781
PAM,1050.32160483226,197.052650436633,1056.73560531517,1384.79552179993,1050.32160483226,914.171281242105,1063.8189853397,1366.12793627893,897.387851225779,1108.98516905145,1358.00978883569,78.296054561547,172.379277522955,1001.26713701542
ZBTB41,135.877299208706,62.5091489300498,32.5534665144485,12.4117396320096,135.877299208706,77.2539110908821,18.7140010952857,6.0852023887703,75.2502954094208,21.1459036471674,16.9645195357364,20.4250577117079,47.5148008556863,19.6006617360277
LOC101927472,41.6558143559537,39.8867902696508,73.8713278597101,115.251868011518,41.6558143559537,37.4564417410338,67.6583116521867,58.8236230914463,132.530371019577,191.487905249349,281.611024293223,62.977261277766,125.416974351637,153.538516932217
SULT1C4,15.8688816594109,13.6924802418204,18.780846066028,7.97897547772048,15.8688816594109,2.34102760881461,2.87907709158241,2.02840079625677,12.3545261119945,45.8161245688627,7.63403379108136,5.95730849924814,1.10499536873689,0.0
SLC1A5,86.287044023047,160.737811534414,27.545240896841,61.1721453291904,86.287044023047,512.6850463304,335.412481169351,135.902853349203,256.075632139522,189.138360399664,69.554530096519,349.779113312998,501.667897406548,241.741494744342
ESPL1,18.8442969705505,23.2176838883042,23.7890716836355,16.8445037862988,18.8442969705505,30.4333589145899,21.5930781868681,16.2272063700541,41.5561332857995,76.3602076147711,13.5716156285891,45.1053357800216,66.2997221242134,98.0033086801386
TBC1D4,146.787155349551,314.92704556187,81.3836662861213,11.5251868011518,146.787155349551,127.586004680396,54.7024647400658,18.2556071663109,103.328763845772,57.563848817289,28.8396832107518,87.6575393460798,373.488434633069,37.5679349940531
GNGT2,67.4427470524965,95.847361692743,211.597532343915,176.424013340708,67.4427470524965,138.120628920062,187.140010952857,216.024684801346,99.9593476334097,226.731077994628,186.6097148931,220.420414472181,256.911423231327,222.140833008314
RPLP2,1051.31340993597,1941.95089342688,641.052879053755,561.187941933007,1051.31340993597,909.489226024476,595.96895795756,621.704844052699,1246.68399857399,553.31781210088,609.026251332935,895.298363029863,1991.75415214824,493.283320356698
SMAD4,1324.0598134571,1119.21142846184,1680.2596947073,1312.98474250045,1324.0598134571,680.068520360644,640.594652877087,1018.2571997209,769.350035156019,1040.84836841057,1072.15763465854,601.688158424062,606.642457436552,496.550097312702
PPP1R3B,6079.76528576181,6444.99091730209,14419.9336094963,15703.5102929848,6079.76528576181,15717.6593655813,31325.7982949624,19084.2088915818,3102.10919284806,4521.69906321929,11196.582893586,7958.96415499551,4518.87856044951,7320.84715840636
GRAMD1A,3978.13027099358,4591.74348283309,4867.99530031445,7563.18220004816,3978.13027099358,3797.1467814973,3987.52177184164,8515.22654268591,8912.10588169782,16131.974937939,10266.0789970509,9602.33025671668,5382.43244111739,9829.7318606179
PI3,10617.2736352496,3424.31071091092,12764.715042877,6097.71037064016,10617.2736352496,18382.9192982167,32974.0699298934,11283.9936295764,66979.5017468092,46911.012468816,31660.8828095447,139362.721899197,16947.866468002,103091.313789116
SLC51A,72.4017725710624,63.104474157955,126.457696844588,183.516435987571,72.4017725710624,176.747584465503,297.98447897878,442.191373583975,96.5899314210476,118.652014909106,132.323252378744,122.550346270247,91.1621179207934,248.275048656351
SIDT1,102.155925682458,197.647975664538,68.8631022421026,54.0797226823277,102.155925682458,114.710352831916,92.1304669306372,88.2354346371694,323.463956386764,193.837450099034,136.564382262678,231.483987399356,513.822846462654,535.751420784758
LINC-PINT,1206.03500611523,1507.95880228396,2159.79729759322,2391.91953765443,1206.03500611523,2482.65977914789,9254.79331089167,3626.7806237071,1397.18458939283,2552.78047918304,2374.1845090263,2443.34752876306,2976.85752337718,8197.9767710936
BEST2,0.0,1.19065045581047,2.50411280880373,1.77310566171566,0.0,3.51154141322191,1.43953854579121,3.04260119438515,1.12313873745404,1.17477242484263,2.54467793036045,7.65939664189047,8.83996294989512,6.53355391200924
LOC148696,86.287044023047,279.207531887556,517.099295017971,282.810353043648,86.287044023047,53.843635002736,93.5700054764284,118.661446581021,117.929567432674,816.46683526563,317.23651531827,86.8064952747586,57.4597591743183,115.970581938164
RNASE6,1151.48572541101,423.276237040623,2345.1016454447,2006.26905623127,1151.48572541101,965.673888636027,1986.56319319186,1846.85892499179,907.496099862866,1717.51728511993,1928.01764523644,1060.40091286617,261.331404706274,1961.69956208077
HIST2H2AB,13.8852714519846,26.7896352557356,21.2849588748317,34.5755604034554,13.8852714519846,29.2628451101826,41.746617827945,48.6816191101624,11.2313873745404,32.8936278955937,55.1346884911431,73.18979013362,34.2548564308436,49.0016543400693
ACP6,124.967443067861,114.897768985711,211.597532343915,141.848452937253,124.967443067861,52.6731211983287,115.163083663297,72.0082282671153,154.993145768658,246.702209216953,129.778574448383,55.3178646358756,43.6473170651071,98.0033086801386
ZNF688,86.287044023047,89.8941094136907,58.8466510068877,55.8528283440434,86.287044023047,98.3231595702136,54.7024647400658,66.9372262764733,65.1420467723344,36.4179451701216,90.7601795161895,94.4658919166491,55.2497684368445,52.2684312960739
LOC284454,3652.81819697566,6142.56570152623,5271.15746253186,14746.0332356583,3652.81819697566,7676.22952930311,11239.9169655377,14264.7285996757,13606.8258042557,17774.306787869,23534.0297259503,15791.9737874355,11312.9425851283,27019.5122031142
AIRE,3.96722041485273,13.0971550139152,12.5205640440187,15.0713981245831,3.96722041485273,29.2628451101826,28.7907709158241,25.3550099532096,20.2164972741728,19.9711312223248,13.5716156285891,26.382366210956,46.9623031713178,26.134215648037
C15orf48,25.7869326965428,11.3111793301995,13.7726204484205,19.5041622788723,25.7869326965428,17.5577070661096,5.75815418316483,14.1988055737974,612.110611912453,465.209880237682,128.930348471596,78.296054561547,235.916511225326,302.176868430427
MKNK1-AS1,130.91827369014,118.469720353142,264.183901328794,64.7183566526217,130.91827369014,87.7885353305479,273.512323700329,32.4544127401083,43.8024107607076,128.050194307847,47.5006547000618,59.5730849924814,25.4148934809485,120.870747372171
SNHG10,11.9016612445582,12.50182978601,12.5205640440187,14.1848452937253,11.9016612445582,22.2397622837388,17.2744625494945,17.2414067681825,19.0933585367187,11.7477242484263,26.2950052803913,41.701159494737,60.2222475961605,27.7676041260393
URGCP,55.5410858079383,45.8400425487032,32.5534665144485,12.4117396320096,55.5410858079383,40.9679831542557,31.6698480074065,15.2130059719258,126.914677332307,224.381533144943,27.991457233965,84.2533630607951,140.334411829585,148.63835149821
MIR590,19.8361020742637,13.0971550139152,32.5534665144485,11.5251868011518,19.8361020742637,4.68205521762922,37.4280021905714,4.05680159251354,14.6008035869025,18.7963587974821,8.48225976786818,3.40417628528465,7.73496758115823,17.9672732580254
MIATNB,39.6722041485273,35.1241884464089,58.8466510068877,41.6679830503181,39.6722041485273,23.4102760881461,44.6256949195274,41.5822163232637,32.5710233861672,77.5349800396137,33.0808130946859,41.701159494737,28.1773819027907,78.4026469441109
EIF5A2,196.37741053521,267.301027329451,359.340188063336,340.436287049407,196.37741053521,335.937461864896,462.091873198977,462.475381546543,378.497754522012,481.656694185479,353.710232320103,498.711825794201,586.20004311492,780.759692485104
TMEM258,103.147730786171,213.126431590075,95.1562867345418,164.012273708699,103.147730786171,95.982131961399,74.8560043811427,140.973855339845,104.451902583226,85.7583870135122,151.83244984484,184.676563476692,138.67691877648,66.9689275980947
LSAMP,7.93444082970547,13.6924802418204,26.2931844924392,22.1638207714458,7.93444082970547,17.5577070661096,27.3512323700329,24.3408095550812,15.7239423243566,23.4954484968526,22.0538753964573,10.212528855854,27.0723865340538,14.7004963020208
DPYD,2151.2252699539,1877.06044358521,2524.14571127416,2225.24760545316,2151.2252699539,2054.25172673482,3010.07509924941,2358.01592564849,1911.58213114678,2913.43561360973,2391.99725453883,2103.78094430591,1669.09550447707,2977.66719539821
LOC81691,43.6394245633801,13.0971550139152,7.5123384264112,15.957950955441,43.6394245633801,1023.02906505198,755.757736540383,289.047113466589,102.205625108318,14.0972690981116,41.5630728625541,415.309506804727,556.917665843392,383.846292330543
ATP5L2,22.8115173854032,50.6026443719451,66.3589894332989,62.945250990906,22.8115173854032,51.5026073939214,66.2187731063955,66.9372262764733,57.2800756101561,85.7583870135122,71.2509820500927,79.1470986328682,135.914430354637,205.806948228291
BRF1,153.729791075543,146.450006064688,65.106933028897,72.6973321303421,153.729791075543,148.655253159728,50.3838491026922,70.9940278689869,175.209643042831,46.9908969937053,67.8580781429454,97.0190241306126,153.041858570059,70.2357045540994
POU5F1B,54.5492807042251,44.0540668649875,77.6274970729157,22.1638207714458,54.5492807042251,252.830981751978,708.252964529274,210.953682810704,49.4181044479778,42.2918072943348,13.5716156285891,130.209742912138,132.046946564058,478.582824054677
ERCC5,91.2460695416129,105.372565339227,117.693302013775,303.201068153378,91.2460695416129,38.6269555454411,57.5815418316483,100.40583941471,67.3883242472425,93.9817939874106,102.635343191205,37.4459391381312,67.9572151773187,55.5352082520786
LOC101928280,20.8279071779769,22.622358660399,40.0658049408597,28.3696905874506,20.8279071779769,158.019363594986,69.0978501979779,97.3632382203249,23.5859134865349,30.5440830459084,24.5985533268177,111.486773343072,75.6921827584769,88.2029778121248
OR7E91P,24.7951275928296,27.9802857115461,18.780846066028,15.0713981245831,24.7951275928296,15.216679457295,18.7140010952857,9.12780358315546,21.3396360116268,10.5729518235837,6.78580781429454,7.65939664189047,7.18246989678978,6.53355391200924
EIF1B,1557.1340128297,1143.02443757805,1453.63748551057,1139.22038765231,1557.1340128297,2106.92484793315,3226.00588111809,1545.64140674766,2199.10564793501,2304.90349754125,1558.19111935738,3360.77303764727,3587.91996228868,6958.23491628984
DOT1L,936.264017905245,891.201866174138,2436.50176296603,800.557206264622,936.264017905245,1003.13033037706,2042.70519647772,526.370006628631,2877.48144535725,8977.6108706474,877.913885974356,1157.41993699678,1291.73958605342,4852.79716814486
MGC39584,0.0,0.0,2.50411280880373,0.0,0.0,25.7513036969607,7.19769272895603,8.11360318502707,0.0,3.5243172745279,0.0,15.3187932837809,11.0499536873689,8.16694239001155
ZBTB8B,5.9508306222791,17.2644316092518,3.7561692132056,21.2772679405879,5.9508306222791,22.2397622837388,12.9558469121209,29.4118115457231,56.1569368727021,24.6702209216953,40.7148468857672,30.6375865675619,32.5973633777382,14.7004963020208
GUCY1A3,13.8852714519846,10.7158541022942,2.50411280880373,26.5965849257349,13.8852714519846,10.5346242396657,0.0,43.6106171195205,3.36941621236213,0.0,27.991457233965,6.8083525705693,8.83996294989512,0.0
LOC100129917,39.6722041485273,27.9802857115461,56.342538198084,100.180469886935,39.6722041485273,65.5487730468091,80.6141585643076,143.002256136102,42.6792720232536,63.4377109415022,113.662280889434,108.082597057788,112.709527611163,102.903474114146
MECOM,8.92624593341865,7.14390273486283,22.5370152792336,19.5041622788723,8.92624593341865,29.2628451101826,28.7907709158241,20.2840079625677,16.8470810618106,23.4954484968526,16.1162935589495,16.1698373551021,40.8848286432649,42.4681004280601
CLUHP3,5.9508306222791,27.9802857115461,11.2685076396168,2.65965849257349,5.9508306222791,5.85256902203652,7.19769272895603,2.02840079625677,7.86197116217829,11.7477242484263,0.848225976786817,54.4668205645544,63.5372337023711,16.3338847800231
MIR3128,0.0,2.38130091162094,1.25205640440187,6.20586981600482,0.0,9.36411043525844,20.1535396410769,7.09940278689869,4.49255494981617,11.7477242484263,5.93758183750772,10.212528855854,10.4974560030005,17.9672732580254
